downtime_id,machine_id,plant_location,start_time,end_time,duration_hours,reason,production_loss_mt,repair_cost_inr
DT001461,Machine-11,Ahmedabad Plant 2,2024-08-01 13:00:00,2024-08-01 13:44:16.416153,0.74,Raw Material Shortage,2.88,44234.24
DT001462,Machine-20,Ahmedabad Plant 1,2024-08-03 15:00:00,2024-08-03 22:17:14.183478,7.29,Raw Material Shortage,1.44,27363.19
DT001463,Machine-18,Rajkot Plant,2024-08-03 16:00:00,2024-08-03 17:45:49.590918,1.76,Breakdown,1.49,10676.58
DT001464,Machine-10,Rajkot Plant,2024-08-03 07:00:00,2024-08-03 13:58:28.718032,6.97,Power Failure,1.95,11119.18
DT001465,Machine-20,Ahmedabad Plant 2,2024-08-05 22:00:00,2024-08-06 05:05:34.770584,7.09,Breakdown,0.7,46712.63
DT001466,Machine-19,Ahmedabad Plant 2,2024-08-05 00:00:00,2024-08-05 01:17:35.231305,1.29,Cleaning,2.29,34038.81
DT001467,Machine-16,Ahmedabad Plant 2,2024-08-05 12:00:00,2024-08-05 18:22:12.939449,6.37,Power Failure,1.91,20746.47
DT001468,Machine-13,Rajkot Plant,2024-08-07 14:00:00,2024-08-07 16:33:28.824182,2.56,Power Failure,2.86,24857.16
DT001469,Machine-19,Ahmedabad Plant 1,2024-08-08 16:00:00,2024-08-08 22:48:59.225811,6.82,Breakdown,2.31,34526.07
DT001470,Machine-20,Ahmedabad Plant 1,2024-08-08 07:00:00,2024-08-08 14:46:46.450973,7.78,Scheduled Maintenance,1.91,37985.78
DT001471,Machine-10,Ahmedabad Plant 2,2024-08-08 15:00:00,2024-08-08 21:52:21.080017,6.87,Breakdown,0.61,49833.86
DT001472,Machine-4,Ahmedabad Plant 1,2024-08-09 18:00:00,2024-08-09 20:27:58.706953,2.47,Scheduled Maintenance,2.26,47912.73
DT001473,Machine-1,Ahmedabad Plant 2,2024-08-09 10:00:00,2024-08-09 16:13:24.694697,6.22,Cleaning,1.07,21304.12
DT001474,Machine-18,Ahmedabad Plant 1,2024-08-09 23:00:00,2024-08-10 02:36:22.833210,3.61,Power Failure,1.97,32132.65
DT001475,Machine-13,Ahmedabad Plant 2,2024-08-10 15:00:00,2024-08-10 21:24:33.319804,6.41,Breakdown,2.65,9029.2
DT001476,Machine-14,Ahmedabad Plant 1,2024-08-10 03:00:00,2024-08-10 05:32:55.229462,2.55,Cleaning,1.36,5601.41
DT001477,Machine-18,Rajkot Plant,2024-08-10 19:00:00,2024-08-10 22:37:54.782973,3.63,Raw Material Shortage,1.4,28642.56
DT001478,Machine-2,Ahmedabad Plant 2,2024-08-11 20:00:00,2024-08-11 21:15:04.900249,1.25,Breakdown,1.53,31883.72
DT001479,Machine-14,Ahmedabad Plant 2,2024-08-11 15:00:00,2024-08-11 21:31:43.012292,6.53,Scheduled Maintenance,2.42,23218.55
DT001480,Machine-11,Ahmedabad Plant 1,2024-08-12 02:00:00,2024-08-12 05:25:17.379648,3.42,Scheduled Maintenance,0.59,8719.01
DT001481,Machine-3,Ahmedabad Plant 1,2024-08-12 12:00:00,2024-08-12 19:02:34.973747,7.04,Cleaning,2.51,5948.92
DT001482,Machine-2,Ahmedabad Plant 2,2024-08-13 04:00:00,2024-08-13 11:07:12.321184,7.12,Scheduled Maintenance,2.03,41086.36
DT001483,Machine-15,Rajkot Plant,2024-08-13 10:00:00,2024-08-13 14:16:08.221525,4.27,Operator Error,0.88,21060.07
DT001484,Machine-23,Ahmedabad Plant 1,2024-08-14 08:00:00,2024-08-14 11:52:30.785095,3.88,Cleaning,2.38,41571.17
DT001485,Machine-23,Ahmedabad Plant 2,2024-08-15 02:00:00,2024-08-15 08:03:39.229029,6.06,Operator Error,1.69,34866.57
DT001486,Machine-9,Ahmedabad Plant 2,2024-08-16 02:00:00,2024-08-16 04:42:58.899099,2.72,Raw Material Shortage,2.97,12569.26
DT001487,Machine-19,Ahmedabad Plant 2,2024-08-16 22:00:00,2024-08-17 03:55:37.269259,5.93,Raw Material Shortage,0.89,17638.98
DT001488,Machine-25,Ahmedabad Plant 1,2024-08-18 13:00:00,2024-08-18 19:06:58.296872,6.12,Raw Material Shortage,2.32,10602.94
DT001489,Machine-15,Ahmedabad Plant 2,2024-08-18 07:00:00,2024-08-18 12:35:20.654019,5.59,Scheduled Maintenance,1.01,48783.27
DT001490,Machine-9,Ahmedabad Plant 1,2024-08-20 20:00:00,2024-08-21 01:01:22.396832,5.02,Scheduled Maintenance,0.51,14380.45
DT001491,Machine-6,Ahmedabad Plant 2,2024-08-21 03:00:00,2024-08-21 05:13:19.348390,2.22,Cleaning,1.12,30069.19
DT001492,Machine-6,Ahmedabad Plant 1,2024-08-21 07:00:00,2024-08-21 09:02:31.381436,2.04,Scheduled Maintenance,1.53,12799.62
DT001493,Machine-4,Rajkot Plant,2024-08-22 20:00:00,2024-08-23 01:30:06.366137,5.5,Power Failure,1.92,33291.41
DT001494,Machine-24,Ahmedabad Plant 1,2024-08-22 21:00:00,2024-08-23 04:45:20.025396,7.76,Raw Material Shortage,1.5,14696.27
DT001495,Machine-16,Rajkot Plant,2024-08-22 07:00:00,2024-08-22 14:59:26.814349,7.99,Scheduled Maintenance,0.65,41465.72
DT001496,Machine-9,Rajkot Plant,2024-08-23 20:00:00,2024-08-23 21:42:58.768380,1.72,Breakdown,2.16,26320.83
DT001497,Machine-10,Ahmedabad Plant 1,2024-08-23 03:00:00,2024-08-23 09:47:33.690212,6.79,Breakdown,2.33,12755.12
DT001498,Machine-23,Ahmedabad Plant 1,2024-08-25 02:00:00,2024-08-25 07:29:21.614953,5.49,Cleaning,1.04,12617.17
DT001499,Machine-24,Rajkot Plant,2024-08-26 20:00:00,2024-08-26 21:07:51.133241,1.13,Breakdown,0.78,36674.48
DT001500,Machine-14,Ahmedabad Plant 1,2024-08-27 16:00:00,2024-08-27 23:56:27.283859,7.94,Cleaning,2.19,36881.02
DT001501,Machine-12,Ahmedabad Plant 2,2024-08-27 21:00:00,2024-08-28 03:22:13.164039,6.37,Raw Material Shortage,2.72,17047.84
DT001502,Machine-11,Ahmedabad Plant 2,2024-08-28 23:00:00,2024-08-29 04:02:02.733482,5.03,Breakdown,1.04,28653.69
DT001503,Machine-15,Ahmedabad Plant 1,2024-08-28 20:00:00,2024-08-28 22:03:54.050316,2.07,Operator Error,0.66,8972.8
DT001504,Machine-11,Ahmedabad Plant 2,2024-08-28 22:00:00,2024-08-29 05:49:20.164699,7.82,Scheduled Maintenance,0.52,36057.42
DT001505,Machine-24,Ahmedabad Plant 1,2024-08-29 10:00:00,2024-08-29 17:09:17.303637,7.15,Scheduled Maintenance,1.48,36865.17
DT001506,Machine-15,Rajkot Plant,2024-09-01 18:00:00,2024-09-01 21:06:59.956875,3.12,Breakdown,1.82,47106.45
DT001507,Machine-13,Ahmedabad Plant 2,2024-09-01 12:00:00,2024-09-01 12:49:03.046952,0.82,Power Failure,1.17,9769.49
DT001508,Machine-24,Rajkot Plant,2024-09-01 00:00:00,2024-09-01 04:13:09.986670,4.22,Cleaning,2.43,48946.99
DT001509,Machine-17,Ahmedabad Plant 2,2024-09-04 06:00:00,2024-09-04 07:39:57.098287,1.67,Power Failure,0.61,11225.7
DT001510,Machine-14,Rajkot Plant,2024-09-04 05:00:00,2024-09-04 12:45:56.317922,7.77,Power Failure,1.3,17022.76
DT001511,Machine-1,Ahmedabad Plant 2,2024-09-06 23:00:00,2024-09-07 05:00:46.815817,6.01,Breakdown,0.8,20708.38
DT001512,Machine-2,Ahmedabad Plant 1,2024-09-06 19:00:00,2024-09-06 20:35:09.913813,1.59,Operator Error,2.94,17830.52
DT001513,Machine-12,Rajkot Plant,2024-09-06 00:00:00,2024-09-06 02:31:08.271234,2.52,Power Failure,2.09,5747.73
DT001514,Machine-22,Rajkot Plant,2024-09-08 13:00:00,2024-09-08 18:24:05.515858,5.4,Operator Error,1.63,13286.08
DT001515,Machine-25,Ahmedabad Plant 2,2024-09-09 13:00:00,2024-09-09 17:08:51.260441,4.15,Raw Material Shortage,3.0,42746.27
DT001516,Machine-14,Ahmedabad Plant 2,2024-09-09 10:00:00,2024-09-09 17:48:22.431451,7.81,Raw Material Shortage,2.82,41918.68
DT001517,Machine-2,Rajkot Plant,2024-09-10 06:00:00,2024-09-10 09:00:38.100780,3.01,Operator Error,2.32,22619.21
DT001518,Machine-9,Ahmedabad Plant 1,2024-09-12 10:00:00,2024-09-12 13:43:17.220267,3.72,Raw Material Shortage,2.68,14233.24
DT001519,Machine-13,Ahmedabad Plant 2,2024-09-13 03:00:00,2024-09-13 05:43:28.047550,2.72,Raw Material Shortage,2.83,36481.75
DT001520,Machine-4,Rajkot Plant,2024-09-14 10:00:00,2024-09-14 10:59:12.267475,0.99,Cleaning,0.8,31079.67
DT001521,Machine-25,Ahmedabad Plant 2,2024-09-14 22:00:00,2024-09-15 04:29:26.383954,6.49,Cleaning,2.48,24121.67
DT001522,Machine-9,Ahmedabad Plant 2,2024-09-14 12:00:00,2024-09-14 14:26:19.751074,2.44,Scheduled Maintenance,2.47,47483.07
DT001523,Machine-11,Rajkot Plant,2024-09-15 05:00:00,2024-09-15 08:49:51.529160,3.83,Cleaning,0.84,32437.82
DT001524,Machine-2,Ahmedabad Plant 2,2024-09-15 02:00:00,2024-09-15 03:02:14.145384,1.04,Operator Error,2.03,12782.56
DT001525,Machine-25,Rajkot Plant,2024-09-15 05:00:00,2024-09-15 09:22:11.435110,4.37,Scheduled Maintenance,2.06,25102.66
DT001526,Machine-10,Ahmedabad Plant 2,2024-09-17 23:00:00,2024-09-18 05:42:17.015294,6.7,Power Failure,1.44,11976.48
DT001527,Machine-20,Ahmedabad Plant 2,2024-09-17 13:00:00,2024-09-17 16:58:45.426199,3.98,Raw Material Shortage,2.91,44608.2
DT001528,Machine-14,Ahmedabad Plant 2,2024-09-17 05:00:00,2024-09-17 07:49:59.248696,2.83,Operator Error,1.11,26747.97
DT001529,Machine-21,Ahmedabad Plant 1,2024-09-18 06:00:00,2024-09-18 11:24:49.266138,5.41,Scheduled Maintenance,2.82,32599.68
DT001530,Machine-7,Ahmedabad Plant 1,2024-09-18 05:00:00,2024-09-18 11:46:15.143264,6.77,Cleaning,2.24,9568.54
DT001531,Machine-22,Rajkot Plant,2024-09-18 19:00:00,2024-09-19 02:11:18.209154,7.19,Power Failure,1.0,21499.12
DT001532,Machine-6,Ahmedabad Plant 2,2024-09-19 12:00:00,2024-09-19 18:48:07.066213,6.8,Operator Error,2.95,18977.53
DT001533,Machine-20,Ahmedabad Plant 2,2024-09-19 15:00:00,2024-09-19 18:22:27.016748,3.37,Power Failure,1.71,27409.62
DT001534,Machine-23,Ahmedabad Plant 2,2024-09-19 06:00:00,2024-09-19 12:07:40.122429,6.13,Scheduled Maintenance,2.54,49596.61
DT001535,Machine-19,Ahmedabad Plant 2,2024-09-20 08:00:00,2024-09-20 14:31:54.175431,6.53,Cleaning,1.25,21116.78
DT001536,Machine-4,Rajkot Plant,2024-09-20 04:00:00,2024-09-20 09:08:07.561189,5.14,Raw Material Shortage,2.22,9048.29
DT001537,Machine-12,Rajkot Plant,2024-09-20 13:00:00,2024-09-20 16:04:39.312590,3.08,Operator Error,1.01,27853.23
DT001538,Machine-1,Rajkot Plant,2024-09-21 21:00:00,2024-09-21 22:45:54.836451,1.77,Operator Error,1.95,26028.34
DT001539,Machine-24,Ahmedabad Plant 1,2024-09-21 03:00:00,2024-09-21 06:31:45.942524,3.53,Power Failure,2.12,23734.47
DT001540,Machine-21,Rajkot Plant,2024-09-21 03:00:00,2024-09-21 06:29:40.151482,3.49,Scheduled Maintenance,2.13,7577.88
DT001541,Machine-20,Rajkot Plant,2024-09-22 07:00:00,2024-09-22 10:44:37.024027,3.74,Operator Error,0.99,6735.78
DT001542,Machine-6,Ahmedabad Plant 2,2024-09-23 15:00:00,2024-09-23 15:45:36.433451,0.76,Scheduled Maintenance,0.92,24527.35
DT001543,Machine-9,Ahmedabad Plant 1,2024-09-23 18:00:00,2024-09-23 22:45:00.859681,4.75,Raw Material Shortage,2.49,32346.15
DT001544,Machine-10,Ahmedabad Plant 1,2024-09-23 17:00:00,2024-09-23 21:24:01.502810,4.4,Raw Material Shortage,0.59,18405.48
DT001545,Machine-22,Ahmedabad Plant 1,2024-09-25 15:00:00,2024-09-25 20:41:31.311954,5.69,Raw Material Shortage,1.18,31745.29
DT001546,Machine-12,Ahmedabad Plant 2,2024-09-25 07:00:00,2024-09-25 12:01:45.329129,5.03,Scheduled Maintenance,1.26,30721.76
DT001547,Machine-21,Rajkot Plant,2024-09-27 04:00:00,2024-09-27 05:21:17.284155,1.35,Breakdown,2.32,6013.75
DT001548,Machine-1,Ahmedabad Plant 1,2024-09-27 12:00:00,2024-09-27 12:45:53.774626,0.76,Raw Material Shortage,2.68,31112.92
DT001549,Machine-4,Ahmedabad Plant 1,2024-09-27 10:00:00,2024-09-27 11:43:18.681859,1.72,Raw Material Shortage,2.0,21643.16
DT001550,Machine-9,Ahmedabad Plant 1,2024-09-29 03:00:00,2024-09-29 05:31:26.431440,2.52,Breakdown,2.53,26478.89
DT001551,Machine-25,Rajkot Plant,2024-09-30 11:00:00,2024-09-30 13:42:03.773646,2.7,Operator Error,2.86,12426.13
DT001552,Machine-14,Ahmedabad Plant 1,2024-09-30 04:00:00,2024-09-30 05:33:54.207025,1.57,Cleaning,0.74,10599.54
DT001553,Machine-5,Ahmedabad Plant 2,2024-09-30 23:00:00,2024-10-01 01:23:45.200010,2.4,Power Failure,2.25,35233.6
DT001554,Machine-15,Rajkot Plant,2024-10-02 01:00:00,2024-10-02 07:13:33.465635,6.23,Operator Error,1.94,27167.48
DT001555,Machine-22,Ahmedabad Plant 1,2024-10-02 05:00:00,2024-10-02 08:44:20.868362,3.74,Cleaning,2.69,20457.73
DT001556,Machine-8,Ahmedabad Plant 1,2024-10-03 06:00:00,2024-10-03 13:11:11.088332,7.19,Power Failure,1.19,12079.37
DT001557,Machine-2,Ahmedabad Plant 2,2024-10-03 21:00:00,2024-10-03 23:24:48.848818,2.41,Cleaning,1.75,46664.95
DT001558,Machine-20,Ahmedabad Plant 1,2024-10-03 15:00:00,2024-10-03 16:49:47.359408,1.83,Raw Material Shortage,1.95,14797.45
DT001559,Machine-1,Rajkot Plant,2024-10-04 05:00:00,2024-10-04 10:34:56.419505,5.58,Raw Material Shortage,1.66,38009.2
DT001560,Machine-6,Ahmedabad Plant 1,2024-10-04 02:00:00,2024-10-04 08:55:14.937858,6.92,Scheduled Maintenance,1.34,47218.49
DT001561,Machine-17,Ahmedabad Plant 2,2024-10-05 20:00:00,2024-10-06 00:00:47.399533,4.01,Scheduled Maintenance,2.84,15378.02
DT001562,Machine-1,Rajkot Plant,2024-10-06 14:00:00,2024-10-06 21:13:41.315400,7.23,Breakdown,1.33,38783.78
DT001563,Machine-4,Rajkot Plant,2024-10-07 23:00:00,2024-10-08 06:45:40.933064,7.76,Cleaning,2.78,25864.46
DT001564,Machine-7,Rajkot Plant,2024-10-07 10:00:00,2024-10-07 13:05:12.332076,3.09,Power Failure,2.03,36761.42
DT001565,Machine-15,Ahmedabad Plant 1,2024-10-07 16:00:00,2024-10-07 20:33:06.661066,4.55,Breakdown,2.62,7622.02
DT001566,Machine-2,Rajkot Plant,2024-10-08 20:00:00,2024-10-09 00:59:50.214587,5.0,Operator Error,1.81,6771.38
DT001567,Machine-19,Ahmedabad Plant 2,2024-10-08 06:00:00,2024-10-08 06:35:43.201471,0.6,Power Failure,2.02,10309.95
DT001568,Machine-3,Ahmedabad Plant 1,2024-10-09 20:00:00,2024-10-10 02:15:50.350009,6.26,Cleaning,2.87,12983.73
DT001569,Machine-20,Ahmedabad Plant 2,2024-10-09 09:00:00,2024-10-09 15:29:21.504275,6.49,Power Failure,1.98,25157.29
DT001570,Machine-5,Ahmedabad Plant 2,2024-10-09 04:00:00,2024-10-09 09:22:38.054301,5.38,Raw Material Shortage,2.51,48679.04
DT001571,Machine-24,Ahmedabad Plant 2,2024-10-10 22:00:00,2024-10-11 03:27:13.317903,5.45,Scheduled Maintenance,2.37,32338.36
DT001572,Machine-24,Ahmedabad Plant 2,2024-10-10 01:00:00,2024-10-10 05:44:16.221124,4.74,Power Failure,0.66,11978.34
DT001573,Machine-20,Ahmedabad Plant 1,2024-10-10 08:00:00,2024-10-10 11:20:39.826404,3.34,Power Failure,2.12,8410.74
DT001574,Machine-8,Rajkot Plant,2024-10-11 05:00:00,2024-10-11 09:34:58.186237,4.58,Power Failure,0.53,39474.21
DT001575,Machine-19,Rajkot Plant,2024-10-12 02:00:00,2024-10-12 07:30:07.201299,5.5,Scheduled Maintenance,1.8,30701.42
DT001576,Machine-15,Ahmedabad Plant 2,2024-10-12 10:00:00,2024-10-12 17:29:44.501101,7.5,Scheduled Maintenance,2.77,40673.81
DT001577,Machine-20,Ahmedabad Plant 1,2024-10-12 14:00:00,2024-10-12 17:01:18.111477,3.02,Cleaning,0.77,19464.42
DT001578,Machine-21,Ahmedabad Plant 2,2024-10-13 02:00:00,2024-10-13 08:08:22.980836,6.14,Power Failure,2.03,36750.73
DT001579,Machine-19,Rajkot Plant,2024-10-14 01:00:00,2024-10-14 02:17:23.895823,1.29,Raw Material Shortage,0.9,34894.39
DT001580,Machine-25,Ahmedabad Plant 1,2024-10-14 08:00:00,2024-10-14 11:17:18.614835,3.29,Operator Error,1.42,22669.68
DT001581,Machine-4,Rajkot Plant,2024-10-15 13:00:00,2024-10-15 19:28:10.376738,6.47,Operator Error,2.25,9771.61
DT001582,Machine-14,Rajkot Plant,2024-10-17 04:00:00,2024-10-17 07:04:57.647560,3.08,Operator Error,2.18,48925.81
DT001583,Machine-4,Ahmedabad Plant 2,2024-10-17 23:00:00,2024-10-18 06:20:30.837230,7.34,Operator Error,1.12,7971.48
DT001584,Machine-1,Ahmedabad Plant 2,2024-10-18 02:00:00,2024-10-18 06:47:58.111677,4.8,Operator Error,1.52,13252.55
DT001585,Machine-23,Ahmedabad Plant 2,2024-10-18 10:00:00,2024-10-18 15:23:14.474455,5.39,Breakdown,0.9,20816.66
DT001586,Machine-25,Ahmedabad Plant 1,2024-10-18 10:00:00,2024-10-18 16:27:33.326885,6.46,Power Failure,2.21,32320.51
DT001587,Machine-25,Rajkot Plant,2024-10-19 11:00:00,2024-10-19 18:28:52.322550,7.48,Operator Error,0.81,36093.32
DT001588,Machine-6,Rajkot Plant,2024-10-19 22:00:00,2024-10-19 23:22:47.850433,1.38,Raw Material Shortage,0.84,27789.17
DT001589,Machine-13,Ahmedabad Plant 1,2024-10-19 19:00:00,2024-10-19 19:40:50.976559,0.68,Scheduled Maintenance,1.75,5426.55
DT001590,Machine-15,Rajkot Plant,2024-10-20 15:00:00,2024-10-20 20:01:05.206122,5.02,Scheduled Maintenance,1.28,8746.92
DT001591,Machine-3,Ahmedabad Plant 1,2024-10-20 16:00:00,2024-10-20 22:21:22.723945,6.36,Scheduled Maintenance,1.47,24980.9
DT001592,Machine-13,Ahmedabad Plant 1,2024-10-20 23:00:00,2024-10-21 02:18:30.924885,3.31,Breakdown,0.71,25696.28
DT001593,Machine-17,Ahmedabad Plant 1,2024-10-22 13:00:00,2024-10-22 18:29:26.826598,5.49,Power Failure,2.76,39371.14
DT001594,Machine-23,Ahmedabad Plant 1,2024-10-23 06:00:00,2024-10-23 07:05:40.786479,1.09,Operator Error,0.91,7017.18
DT001595,Machine-22,Ahmedabad Plant 1,2024-10-24 13:00:00,2024-10-24 14:23:43.518489,1.4,Scheduled Maintenance,1.7,14888.3
DT001596,Machine-22,Rajkot Plant,2024-10-24 11:00:00,2024-10-24 16:21:34.282980,5.36,Raw Material Shortage,0.58,43576.09
DT001597,Machine-10,Rajkot Plant,2024-10-24 21:00:00,2024-10-25 02:34:56.291521,5.58,Operator Error,2.92,47877.36
DT001598,Machine-8,Ahmedabad Plant 1,2024-10-25 11:00:00,2024-10-25 16:41:49.008154,5.7,Scheduled Maintenance,0.9,14993.71
DT001599,Machine-5,Rajkot Plant,2024-10-25 00:00:00,2024-10-25 02:34:54.713560,2.58,Scheduled Maintenance,1.57,30689.26
DT001600,Machine-13,Rajkot Plant,2024-10-26 12:00:00,2024-10-26 17:37:10.199841,5.62,Power Failure,0.69,32474.67
DT001601,Machine-4,Rajkot Plant,2024-10-28 09:00:00,2024-10-28 09:56:38.043963,0.94,Cleaning,2.57,6819.12
DT001602,Machine-24,Rajkot Plant,2024-10-28 21:00:00,2024-10-29 00:25:31.283975,3.43,Breakdown,1.55,30667.36
DT001603,Machine-15,Ahmedabad Plant 2,2024-10-28 16:00:00,2024-10-28 17:12:57.082486,1.22,Breakdown,2.83,22244.29
DT001604,Machine-18,Ahmedabad Plant 2,2024-10-30 18:00:00,2024-10-30 21:28:17.352809,3.47,Operator Error,1.11,40132.26
DT001605,Machine-3,Ahmedabad Plant 1,2024-10-30 02:00:00,2024-10-30 02:33:29.558722,0.56,Breakdown,0.77,26184.28
DT001606,Machine-15,Rajkot Plant,2024-10-30 05:00:00,2024-10-30 12:45:44.071414,7.76,Cleaning,0.59,7789.63
DT001607,Machine-18,Rajkot Plant,2024-10-31 20:00:00,2024-11-01 01:51:42.100873,5.86,Breakdown,2.34,45362.15
DT001608,Machine-2,Ahmedabad Plant 2,2024-10-31 02:00:00,2024-10-31 06:49:28.996109,4.82,Breakdown,1.51,25298.35
DT001609,Machine-5,Ahmedabad Plant 2,2024-11-01 02:00:00,2024-11-01 05:44:10.909475,3.74,Breakdown,2.93,22103.95
DT001610,Machine-1,Rajkot Plant,2024-11-01 09:00:00,2024-11-01 10:13:13.816861,1.22,Cleaning,1.22,48203.98
DT001611,Machine-6,Rajkot Plant,2024-11-01 19:00:00,2024-11-01 22:42:42.655561,3.71,Raw Material Shortage,1.29,18983.93
DT001612,Machine-13,Rajkot Plant,2024-11-03 21:00:00,2024-11-03 21:34:04.744297,0.57,Cleaning,2.08,37592.16
DT001613,Machine-20,Rajkot Plant,2024-11-04 09:00:00,2024-11-04 12:08:49.674322,3.15,Operator Error,2.68,38430.08
DT001614,Machine-10,Rajkot Plant,2024-11-05 04:00:00,2024-11-05 09:00:23.478525,5.01,Power Failure,2.26,39625.37
DT001615,Machine-2,Ahmedabad Plant 2,2024-11-05 16:00:00,2024-11-05 20:27:10.346655,4.45,Operator Error,1.49,10657.12
DT001616,Machine-7,Ahmedabad Plant 1,2024-11-05 11:00:00,2024-11-05 14:32:13.506947,3.54,Breakdown,1.88,47653.88
DT001617,Machine-3,Rajkot Plant,2024-11-07 06:00:00,2024-11-07 07:39:42.163804,1.66,Power Failure,2.39,15831.67
DT001618,Machine-8,Rajkot Plant,2024-11-08 03:00:00,2024-11-08 10:40:39.164826,7.68,Breakdown,1.99,24475.23
DT001619,Machine-12,Ahmedabad Plant 1,2024-11-08 16:00:00,2024-11-08 19:06:04.286002,3.1,Breakdown,1.0,37152.4
DT001620,Machine-16,Ahmedabad Plant 1,2024-11-09 18:00:00,2024-11-09 23:16:11.140530,5.27,Breakdown,2.73,31880.23
DT001621,Machine-10,Rajkot Plant,2024-11-09 10:00:00,2024-11-09 11:46:24.703640,1.77,Scheduled Maintenance,2.21,44545.71
DT001622,Machine-23,Ahmedabad Plant 2,2024-11-09 11:00:00,2024-11-09 18:55:42.483969,7.93,Power Failure,2.21,18029.12
DT001623,Machine-1,Ahmedabad Plant 2,2024-11-11 22:00:00,2024-11-12 02:44:25.308665,4.74,Power Failure,1.79,28039.04
DT001624,Machine-25,Ahmedabad Plant 2,2024-11-11 09:00:00,2024-11-11 10:05:22.736803,1.09,Cleaning,0.99,28585.22
DT001625,Machine-13,Ahmedabad Plant 1,2024-11-12 15:00:00,2024-11-12 21:29:10.910614,6.49,Cleaning,0.95,12392.67
DT001626,Machine-15,Ahmedabad Plant 1,2024-11-14 15:00:00,2024-11-14 21:11:56.092873,6.2,Breakdown,2.23,26829.87
DT001627,Machine-13,Ahmedabad Plant 2,2024-11-14 00:00:00,2024-11-14 00:52:39.771907,0.88,Power Failure,1.68,42568.34
DT001628,Machine-14,Ahmedabad Plant 1,2024-11-14 11:00:00,2024-11-14 11:34:46.780640,0.58,Scheduled Maintenance,0.76,41420.13
DT001629,Machine-4,Ahmedabad Plant 1,2024-11-15 12:00:00,2024-11-15 16:26:19.102083,4.44,Raw Material Shortage,2.16,38527.33
DT001630,Machine-1,Ahmedabad Plant 1,2024-11-17 09:00:00,2024-11-17 11:45:05.615051,2.75,Breakdown,1.24,16878.01
DT001631,Machine-18,Ahmedabad Plant 2,2024-11-17 08:00:00,2024-11-17 09:45:15.877761,1.75,Cleaning,1.26,47877.37
DT001632,Machine-23,Ahmedabad Plant 1,2024-11-17 23:00:00,2024-11-18 00:08:41.359384,1.14,Power Failure,1.1,19310.78
DT001633,Machine-2,Ahmedabad Plant 1,2024-11-18 00:00:00,2024-11-18 01:39:13.031195,1.65,Raw Material Shortage,0.69,12283.6
DT001634,Machine-4,Ahmedabad Plant 2,2024-11-18 02:00:00,2024-11-18 06:27:30.574295,4.46,Cleaning,1.99,14686.5
DT001635,Machine-3,Ahmedabad Plant 2,2024-11-18 18:00:00,2024-11-18 22:16:42.702727,4.28,Power Failure,0.52,32090.84
DT001636,Machine-14,Ahmedabad Plant 1,2024-11-20 16:00:00,2024-11-20 16:30:35.226373,0.51,Cleaning,2.11,26749.46
DT001637,Machine-9,Rajkot Plant,2024-11-20 22:00:00,2024-11-20 23:19:10.399468,1.32,Raw Material Shortage,0.72,5310.05
DT001638,Machine-7,Ahmedabad Plant 1,2024-11-20 23:00:00,2024-11-21 03:38:14.410988,4.64,Power Failure,2.52,43544.47
DT001639,Machine-4,Ahmedabad Plant 1,2024-11-21 00:00:00,2024-11-21 04:46:09.407226,4.77,Power Failure,2.72,43789.08
DT001640,Machine-12,Ahmedabad Plant 2,2024-11-21 14:00:00,2024-11-21 19:44:12.010877,5.74,Power Failure,1.41,42223.65
DT001641,Machine-3,Ahmedabad Plant 2,2024-11-21 06:00:00,2024-11-21 09:26:15.265346,3.44,Cleaning,1.51,35513.38
DT001642,Machine-22,Ahmedabad Plant 1,2024-11-22 00:00:00,2024-11-22 07:27:33.804495,7.46,Raw Material Shortage,1.75,12974.52
DT001643,Machine-17,Ahmedabad Plant 1,2024-11-26 10:00:00,2024-11-26 11:34:06.236473,1.57,Operator Error,1.26,25594.46
DT001644,Machine-5,Ahmedabad Plant 2,2024-11-26 11:00:00,2024-11-26 13:43:56.883321,2.73,Raw Material Shortage,2.28,29419.34
DT001645,Machine-5,Rajkot Plant,2024-11-26 21:00:00,2024-11-27 00:33:01.749824,3.55,Breakdown,1.03,32243.67
DT001646,Machine-17,Rajkot Plant,2024-11-27 10:00:00,2024-11-27 15:33:20.704900,5.56,Power Failure,2.46,49588.09
DT001647,Machine-4,Rajkot Plant,2024-11-27 10:00:00,2024-11-27 12:14:05.870945,2.23,Breakdown,0.54,27520.0
DT001648,Machine-24,Ahmedabad Plant 1,2024-11-27 23:00:00,2024-11-28 06:25:48.131886,7.43,Cleaning,1.12,39014.38
DT001649,Machine-20,Ahmedabad Plant 2,2024-11-28 09:00:00,2024-11-28 11:53:46.798225,2.9,Operator Error,1.48,47647.64
DT001650,Machine-17,Ahmedabad Plant 2,2024-11-28 22:00:00,2024-11-29 01:57:27.482124,3.96,Scheduled Maintenance,2.31,29743.45
DT001651,Machine-13,Ahmedabad Plant 2,2024-11-29 08:00:00,2024-11-29 14:13:45.444927,6.23,Power Failure,1.29,44460.27
DT001652,Machine-10,Rajkot Plant,2024-11-30 16:00:00,2024-11-30 20:37:00.904683,4.62,Cleaning,1.27,6718.94
DT001653,Machine-20,Ahmedabad Plant 1,2024-11-30 13:00:00,2024-11-30 13:35:56.623669,0.6,Operator Error,1.38,14706.52
