shipment_id,order_id,destination_country,shipping_method,departure_date,arrival_date,transit_days,customs_cleared,shipping_cost_inr,container_number
SHIP0003016,ORD00003266,Kenya,Air Cargo,2024-11-14,2024-11-29,15,Yes,258888.72,CONT159886
SHIP0003017,ORD00003267,Kenya,Sea Freight,2022-05-03,2022-05-14,11,Yes,292694.57,CONT763610
SHIP0003018,ORD00003268,Kenya,Sea Freight,2023-10-18,2023-11-12,25,Yes,92774.83,CONT672716
SHIP0003019,ORD00003269,Qatar,Air Cargo,2023-01-05,2023-01-09,4,Yes,80536.08,CONT926718
SHIP0003020,ORD00003270,Qatar,Sea Freight,2022-04-02,2022-04-09,7,Yes,121953.2,CONT995575
SHIP0003021,ORD00003271,Qatar,Road Transport,2022-03-12,2022-03-20,8,Yes,276061.37,CONT510114
SHIP0003022,ORD00003272,Qatar,Sea Freight,2022-01-07,2022-01-14,7,Yes,182030.78,CONT769048
SHIP0003023,ORD00003273,Qatar,Air Cargo,2023-07-26,2023-08-01,6,Yes,51414.65,CONT427310
SHIP0003024,ORD00003274,Qatar,Road Transport,2022-01-30,2022-02-02,3,Yes,195479.86,CONT937274
SHIP0003025,ORD00003275,Qatar,Sea Freight,2022-07-14,2022-07-18,4,Yes,187239.61,CONT300414
SHIP0003026,ORD00003276,Qatar,Air Cargo,2023-03-21,2023-03-24,3,Yes,69957.59,CONT274757
SHIP0003027,ORD00003277,Qatar,Sea Freight,2023-09-17,2023-09-21,4,Yes,87240.97,CONT491546
SHIP0003028,ORD00003278,Qatar,Sea Freight,2022-12-19,2022-12-26,7,Yes,73258.14,CONT275241
SHIP0003029,ORD00003279,Qatar,Air Cargo,2024-02-08,2024-02-15,7,Yes,180288.75,CONT106263
SHIP0003030,ORD00003280,Qatar,Air Cargo,2022-09-23,2022-09-26,3,Yes,182745.4,CONT835114
SHIP0003031,ORD00003281,Qatar,Road Transport,2022-09-02,2022-09-09,7,Yes,165034.95,CONT867913
SHIP0003032,ORD00003282,Qatar,Sea Freight,2024-06-16,2024-06-24,8,Pending,162744.14,CONT123190
SHIP0003033,ORD00003283,Qatar,Sea Freight,2024-07-30,2024-08-02,3,Yes,195112.09,CONT421185
SHIP0003034,ORD00003284,Qatar,Road Transport,2023-08-25,2023-08-31,6,Yes,215538.96,CONT909278
SHIP0003035,ORD00003285,Qatar,Road Transport,2023-09-07,2023-09-13,6,Yes,290945.53,CONT195530
SHIP0003036,ORD00003286,Qatar,Air Cargo,2024-01-20,2024-01-23,3,Yes,186283.3,CONT865828
SHIP0003037,ORD00003287,Qatar,Road Transport,2022-12-07,2022-12-10,3,Yes,116422.16,CONT784059
SHIP0003038,ORD00003288,Qatar,Road Transport,2022-02-02,2022-02-05,3,Yes,293650.16,CONT151986
SHIP0003039,ORD00003289,Kenya,Road Transport,2022-11-06,2022-11-23,17,Yes,76440.71,CONT492608
SHIP0003040,ORD00003290,Kenya,Air Cargo,2023-12-12,2023-12-31,19,Yes,128165.54,CONT359292
SHIP0003041,ORD00003291,Kenya,Air Cargo,2024-03-26,2024-04-18,23,Yes,275606.15,CONT871631
SHIP0003042,ORD00003292,Kenya,Air Cargo,2022-07-20,2022-08-13,24,Yes,285966.47,CONT645746
SHIP0003043,ORD00003293,Kenya,Sea Freight,2022-12-23,2023-01-15,23,Pending,211251.56,CONT990827
SHIP0003044,ORD00003294,Kenya,Road Transport,2023-05-10,2023-05-27,17,Yes,53655.35,CONT495602
SHIP0003045,ORD00003295,Kenya,Sea Freight,2022-05-05,2022-05-21,16,Yes,160642.83,CONT823880
SHIP0003046,ORD00003296,Kenya,Road Transport,2024-02-10,2024-02-26,16,Yes,283188.67,CONT377868
SHIP0003047,ORD00003297,Kenya,Sea Freight,2024-08-21,2024-09-06,16,No,272424.96,CONT470276
SHIP0003048,ORD00003298,Kenya,Air Cargo,2024-11-20,2024-12-09,19,Yes,273443.84,CONT495464
SHIP0003049,ORD00003299,Kenya,Air Cargo,2022-10-13,2022-11-03,21,No,123463.03,CONT930723
SHIP0003050,ORD00003300,Kenya,Road Transport,2023-02-03,2023-02-18,15,Yes,256203.81,CONT596420
SHIP0003051,ORD00003301,Kenya,Road Transport,2024-08-05,2024-08-26,21,Yes,218078.06,CONT987137
SHIP0003052,ORD00003302,Kenya,Air Cargo,2023-01-02,2023-01-21,19,Yes,273426.25,CONT909654
SHIP0003053,ORD00003303,Kenya,Sea Freight,2024-08-09,2024-08-29,20,Yes,209478.53,CONT115922
SHIP0003054,ORD00003304,Kenya,Air Cargo,2023-05-26,2023-06-18,23,Yes,143788.02,CONT626626
SHIP0003055,ORD00003305,Kenya,Sea Freight,2024-01-10,2024-01-26,16,Yes,208600.42,CONT432563
SHIP0003056,ORD00003306,Kenya,Sea Freight,2024-12-02,2024-12-12,10,Yes,139459.97,CONT671821
SHIP0003057,ORD00003307,Kenya,Air Cargo,2023-05-29,2023-06-11,13,Pending,50624.04,CONT930101
SHIP0003058,ORD00003308,Kenya,Road Transport,2024-05-05,2024-05-20,15,Yes,254192.23,CONT194341
SHIP0003059,ORD00003309,Kenya,Road Transport,2023-04-01,2023-04-24,23,Yes,262341.84,CONT395633
SHIP0003060,ORD00003310,Kenya,Air Cargo,2024-10-28,2024-11-20,23,Pending,237019.45,CONT682457
SHIP0003061,ORD00003311,Kenya,Sea Freight,2022-10-01,2022-10-17,16,Yes,106873.99,CONT132677
SHIP0003062,ORD00003312,Kenya,Air Cargo,2022-11-11,2022-11-23,12,Yes,83973.06,CONT549268
SHIP0003063,ORD00003313,Kenya,Sea Freight,2022-12-06,2022-12-25,19,Pending,92484.0,CONT620030
SHIP0003064,ORD00003314,Kenya,Air Cargo,2024-08-29,2024-09-18,20,Yes,175246.04,CONT855886
SHIP0003065,ORD00003315,Kenya,Air Cargo,2023-11-26,2023-12-15,19,Yes,116064.8,CONT919787
SHIP0003066,ORD00003316,Saudi Arabia,Sea Freight,2022-01-11,2022-01-18,7,Yes,269579.1,CONT858101
SHIP0003067,ORD00003317,Saudi Arabia,Air Cargo,2022-07-17,2022-07-24,7,Yes,186092.67,CONT896408
SHIP0003068,ORD00003318,Saudi Arabia,Road Transport,2023-02-25,2023-03-03,6,Yes,162540.76,CONT711238
SHIP0003069,ORD00003319,Saudi Arabia,Sea Freight,2023-01-22,2023-01-25,3,Yes,267897.68,CONT197043
SHIP0003070,ORD00003320,Saudi Arabia,Air Cargo,2022-06-08,2022-06-12,4,Yes,70268.42,CONT480583
SHIP0003071,ORD00003321,Saudi Arabia,Road Transport,2022-04-19,2022-04-23,4,Yes,267745.3,CONT989859
SHIP0003072,ORD00003322,Saudi Arabia,Air Cargo,2023-04-12,2023-04-16,4,Yes,250532.84,CONT488183
SHIP0003073,ORD00003323,Saudi Arabia,Air Cargo,2022-03-21,2022-03-28,7,Pending,221771.26,CONT704770
SHIP0003074,ORD00003324,Saudi Arabia,Sea Freight,2024-12-16,2024-12-21,5,Yes,77749.35,CONT101766
SHIP0003075,ORD00003325,Saudi Arabia,Air Cargo,2023-07-11,2023-07-14,3,Yes,63098.33,CONT331996
SHIP0003076,ORD00003326,Saudi Arabia,Road Transport,2023-12-07,2023-12-14,7,Yes,91527.71,CONT153413
SHIP0003077,ORD00003327,Saudi Arabia,Road Transport,2024-01-16,2024-01-22,6,Yes,117574.67,CONT627300
SHIP0003078,ORD00003328,Saudi Arabia,Air Cargo,2022-02-15,2022-02-22,7,Yes,204058.53,CONT911455
SHIP0003079,ORD00003329,Saudi Arabia,Air Cargo,2023-04-20,2023-04-23,3,Yes,70084.29,CONT213222
SHIP0003080,ORD00003330,Saudi Arabia,Road Transport,2023-07-04,2023-07-09,5,Pending,95760.18,CONT111509
SHIP0003081,ORD00003331,Saudi Arabia,Road Transport,2024-03-16,2024-03-21,5,Yes,100104.26,CONT102088
SHIP0003082,ORD00003332,Saudi Arabia,Road Transport,2023-10-22,2023-10-26,4,Yes,217675.63,CONT760407
SHIP0003083,ORD00003333,Saudi Arabia,Road Transport,2022-06-08,2022-06-15,7,Yes,136542.97,CONT466547
SHIP0003084,ORD00003334,Saudi Arabia,Air Cargo,2023-10-19,2023-10-23,4,Yes,118813.94,CONT251320
SHIP0003085,ORD00003335,Saudi Arabia,Air Cargo,2024-08-02,2024-08-06,4,Yes,57272.68,CONT679459
SHIP0003086,ORD00003336,Saudi Arabia,Sea Freight,2024-11-01,2024-11-05,4,Yes,73588.13,CONT214150
SHIP0003087,ORD00003337,Saudi Arabia,Road Transport,2024-04-16,2024-04-24,8,Yes,187432.05,CONT409571
SHIP0003088,ORD00003338,Saudi Arabia,Air Cargo,2023-12-02,2023-12-08,6,Pending,208336.72,CONT383342
SHIP0003089,ORD00003339,Kuwait,Road Transport,2023-06-05,2023-06-12,7,Pending,235563.38,CONT321451
SHIP0003090,ORD00003340,Kuwait,Road Transport,2022-01-24,2022-01-27,3,Yes,174371.62,CONT263274
SHIP0003091,ORD00003341,Kuwait,Road Transport,2023-09-22,2023-09-25,3,Yes,117255.76,CONT404532
SHIP0003092,ORD00003342,Kuwait,Air Cargo,2024-06-15,2024-06-20,5,Yes,123111.27,CONT763156
SHIP0003093,ORD00003343,Kuwait,Sea Freight,2024-02-03,2024-02-08,5,Yes,212707.11,CONT582071
SHIP0003094,ORD00003344,Kuwait,Sea Freight,2023-12-18,2023-12-23,5,Yes,156599.08,CONT840399
SHIP0003095,ORD00003345,Kuwait,Sea Freight,2024-10-05,2024-10-13,8,Yes,89594.44,CONT871879
SHIP0003096,ORD00003346,Kuwait,Air Cargo,2023-06-23,2023-06-30,7,Yes,50971.37,CONT646121
SHIP0003097,ORD00003347,Kuwait,Air Cargo,2022-09-12,2022-09-17,5,Yes,114998.95,CONT434578
SHIP0003098,ORD00003348,Kuwait,Road Transport,2024-09-05,2024-09-09,4,Yes,238889.91,CONT309632
SHIP0003099,ORD00003349,Kuwait,Sea Freight,2022-01-19,2022-01-27,8,Yes,216182.67,CONT917824
SHIP0003100,ORD00003350,Kuwait,Sea Freight,2023-02-08,2023-02-13,5,Yes,74396.0,CONT252806
SHIP0003101,ORD00003351,Kuwait,Air Cargo,2024-09-11,2024-09-19,8,Yes,161042.15,CONT850548
SHIP0003102,ORD00003352,Kuwait,Road Transport,2024-09-07,2024-09-12,5,Pending,86152.71,CONT956407
SHIP0003103,ORD00003353,Kuwait,Sea Freight,2024-09-26,2024-10-04,8,Yes,168234.12,CONT796811
SHIP0003104,ORD00003354,Kuwait,Road Transport,2023-02-09,2023-02-16,7,Yes,77670.52,CONT462316
SHIP0003105,ORD00003355,Kuwait,Sea Freight,2024-07-26,2024-08-02,7,Yes,219861.23,CONT547966
SHIP0003106,ORD00003356,Kuwait,Sea Freight,2022-05-19,2022-05-24,5,Yes,195991.72,CONT709579
SHIP0003107,ORD00003357,Kuwait,Air Cargo,2024-03-01,2024-03-08,7,Yes,114753.88,CONT646195
SHIP0003108,ORD00003358,Kuwait,Sea Freight,2023-06-06,2023-06-13,7,Yes,298105.81,CONT573803
SHIP0003109,ORD00003359,Kuwait,Sea Freight,2024-06-27,2024-07-03,6,Yes,197160.03,CONT132913
SHIP0003110,ORD00003360,Nepal,Road Transport,2024-10-03,2024-10-13,10,Yes,117184.83,CONT397184
SHIP0003111,ORD00003361,Nepal,Road Transport,2023-01-21,2023-02-06,16,Yes,139436.22,CONT160455
SHIP0003112,ORD00003362,Nepal,Sea Freight,2022-05-05,2022-05-21,16,Yes,279041.05,CONT189666
SHIP0003113,ORD00003363,Nepal,Air Cargo,2024-05-04,2024-05-22,18,Yes,100798.51,CONT633858
SHIP0003114,ORD00003364,Nepal,Sea Freight,2022-09-27,2022-10-15,18,Yes,100942.03,CONT976153
SHIP0003115,ORD00003365,Nepal,Air Cargo,2023-11-25,2023-12-09,14,No,192640.98,CONT903913
SHIP0003116,ORD00003366,Nepal,Road Transport,2023-11-05,2023-11-27,22,Yes,133034.5,CONT993185
SHIP0003117,ORD00003367,Nepal,Air Cargo,2023-05-19,2023-05-29,10,Yes,126046.62,CONT689907
SHIP0003118,ORD00003368,Nepal,Road Transport,2023-10-29,2023-11-18,20,Pending,152577.5,CONT101985
SHIP0003119,ORD00003369,Nepal,Sea Freight,2024-06-01,2024-06-15,14,Yes,257779.41,CONT460782
SHIP0003120,ORD00003370,Nepal,Air Cargo,2024-02-16,2024-03-07,20,Pending,260252.92,CONT255324
SHIP0003121,ORD00003371,Nepal,Air Cargo,2022-07-17,2022-08-01,15,No,216466.91,CONT413848
SHIP0003122,ORD00003372,Nepal,Road Transport,2022-02-21,2022-03-16,23,Yes,194324.14,CONT388451
SHIP0003123,ORD00003373,Nepal,Sea Freight,2024-10-10,2024-11-02,23,Yes,53907.42,CONT450374
SHIP0003124,ORD00003374,Nepal,Air Cargo,2022-10-10,2022-10-22,12,Yes,191276.35,CONT350521
SHIP0003125,ORD00003375,Nepal,Road Transport,2023-03-27,2023-04-20,24,Yes,288522.23,CONT561453
SHIP0003126,ORD00003376,Singapore,Sea Freight,2023-07-03,2023-07-10,7,Yes,259331.78,CONT624282
SHIP0003127,ORD00003377,Singapore,Road Transport,2023-06-29,2023-07-09,10,Yes,86104.47,CONT537326
SHIP0003128,ORD00003378,Singapore,Sea Freight,2023-07-28,2023-08-08,11,Yes,293493.79,CONT571258
SHIP0003129,ORD00003379,Singapore,Air Cargo,2022-11-21,2022-11-28,7,Yes,104158.68,CONT396813
SHIP0003130,ORD00003380,Singapore,Sea Freight,2023-11-20,2023-11-29,9,Yes,80953.8,CONT693534
SHIP0003131,ORD00003381,Singapore,Air Cargo,2023-11-17,2023-11-29,12,Yes,122234.47,CONT124065
SHIP0003132,ORD00003382,Singapore,Air Cargo,2022-04-07,2022-04-12,5,Yes,85285.92,CONT211748
SHIP0003133,ORD00003383,Singapore,Sea Freight,2023-11-15,2023-11-20,5,Pending,106169.76,CONT820706
SHIP0003134,ORD00003384,Singapore,Air Cargo,2022-06-11,2022-06-20,9,Yes,127200.79,CONT975192
SHIP0003135,ORD00003385,Singapore,Sea Freight,2023-06-17,2023-06-25,8,Yes,197695.12,CONT860401
SHIP0003136,ORD00003386,Singapore,Sea Freight,2022-10-28,2022-11-06,9,Pending,203446.1,CONT443465
SHIP0003137,ORD00003387,Singapore,Road Transport,2023-05-18,2023-05-23,5,Yes,183609.25,CONT352441
SHIP0003138,ORD00003388,Singapore,Sea Freight,2022-10-29,2022-11-09,11,Yes,124542.84,CONT747583
SHIP0003139,ORD00003389,Singapore,Sea Freight,2024-12-16,2024-12-28,12,Yes,288351.31,CONT762650
SHIP0003140,ORD00003390,Singapore,Road Transport,2024-01-19,2024-01-29,10,Yes,124199.77,CONT965158
SHIP0003141,ORD00003391,Singapore,Sea Freight,2024-04-06,2024-04-15,9,Pending,150257.65,CONT864809
SHIP0003142,ORD00003392,Singapore,Road Transport,2022-08-06,2022-08-14,8,Yes,155566.77,CONT792700
SHIP0003143,ORD00003393,Singapore,Road Transport,2023-09-07,2023-09-14,7,Yes,55612.26,CONT641230
SHIP0003144,ORD00003394,Singapore,Air Cargo,2023-04-10,2023-04-15,5,Yes,157195.95,CONT268228
SHIP0003145,ORD00003395,Singapore,Road Transport,2024-04-27,2024-05-06,9,Pending,134586.95,CONT202343
SHIP0003146,ORD00003396,Singapore,Road Transport,2024-09-16,2024-09-21,5,Yes,67675.94,CONT651055
SHIP0003147,ORD00003397,Singapore,Air Cargo,2022-10-09,2022-10-18,9,Yes,252785.59,CONT190029
SHIP0003148,ORD00003410,Saudi Arabia,Sea Freight,2024-12-13,2024-12-20,7,Pending,227929.39,CONT242012
SHIP0003149,ORD00003411,Saudi Arabia,Sea Freight,2022-10-30,2022-11-05,6,Yes,120862.71,CONT996460
SHIP0003150,ORD00003412,Saudi Arabia,Road Transport,2023-07-18,2023-07-21,3,Yes,115151.42,CONT724422
SHIP0003151,ORD00003413,Saudi Arabia,Road Transport,2023-12-06,2023-12-13,7,Yes,276181.35,CONT292236
SHIP0003152,ORD00003414,Saudi Arabia,Road Transport,2022-07-27,2022-07-31,4,Pending,97283.77,CONT353260
SHIP0003153,ORD00003415,Saudi Arabia,Road Transport,2023-10-02,2023-10-08,6,Yes,268422.93,CONT441036
SHIP0003154,ORD00003416,Saudi Arabia,Road Transport,2023-05-11,2023-05-15,4,Yes,69452.54,CONT175171
SHIP0003155,ORD00003417,Oman,Sea Freight,2024-09-12,2024-09-19,7,Yes,259887.28,CONT513195
SHIP0003156,ORD00003418,Oman,Air Cargo,2023-11-07,2023-11-14,7,Yes,185412.01,CONT364353
SHIP0003157,ORD00003419,Oman,Air Cargo,2023-04-05,2023-04-08,3,Yes,243964.29,CONT910276
SHIP0003158,ORD00003420,Oman,Air Cargo,2023-09-08,2023-09-14,6,No,73233.67,CONT690498
SHIP0003159,ORD00003421,Oman,Road Transport,2022-08-20,2022-08-26,6,Yes,155008.71,CONT300844
SHIP0003160,ORD00003422,Oman,Road Transport,2024-08-09,2024-08-16,7,Yes,162584.55,CONT812983
SHIP0003161,ORD00003423,Oman,Air Cargo,2022-02-24,2022-02-27,3,Yes,178828.38,CONT903266
SHIP0003162,ORD00003424,Oman,Sea Freight,2022-01-29,2022-02-02,4,Yes,206950.07,CONT942564
SHIP0003163,ORD00003425,Oman,Air Cargo,2024-01-25,2024-02-01,7,Yes,147347.59,CONT506816
SHIP0003164,ORD00003426,Oman,Air Cargo,2024-02-12,2024-02-15,3,Yes,161859.39,CONT282586
SHIP0003165,ORD00003427,Oman,Road Transport,2024-08-07,2024-08-14,7,Yes,142566.75,CONT491027
SHIP0003166,ORD00003428,Oman,Road Transport,2023-08-05,2023-08-12,7,Yes,224663.76,CONT204336
SHIP0003167,ORD00003429,Oman,Sea Freight,2023-11-18,2023-11-22,4,Yes,277103.11,CONT284466
SHIP0003168,ORD00003430,Oman,Road Transport,2024-11-11,2024-11-19,8,Yes,78579.36,CONT492003
SHIP0003169,ORD00003431,Oman,Air Cargo,2023-01-25,2023-02-01,7,Yes,121877.3,CONT984696
SHIP0003170,ORD00003432,Nepal,Sea Freight,2023-07-02,2023-07-20,18,Yes,104937.08,CONT669287
SHIP0003171,ORD00003433,Nepal,Road Transport,2023-08-07,2023-08-21,14,Yes,284841.08,CONT334053
SHIP0003172,ORD00003434,Nepal,Air Cargo,2024-08-04,2024-08-16,12,Yes,198616.49,CONT116932
SHIP0003173,ORD00003435,Nepal,Sea Freight,2024-05-09,2024-06-03,25,Yes,85723.26,CONT897866
SHIP0003174,ORD00003436,Nepal,Air Cargo,2023-10-08,2023-10-27,19,Yes,149481.38,CONT392329
SHIP0003175,ORD00003437,Nepal,Road Transport,2022-10-02,2022-10-14,12,Yes,168422.9,CONT205812
SHIP0003176,ORD00003438,Nepal,Road Transport,2022-01-29,2022-02-09,11,Yes,205744.87,CONT970840
SHIP0003177,ORD00003439,Nepal,Air Cargo,2024-03-11,2024-03-31,20,Yes,103822.85,CONT695912
SHIP0003178,ORD00003440,Nepal,Sea Freight,2024-10-31,2024-11-11,11,Yes,175508.07,CONT477015
SHIP0003179,ORD00003441,Nepal,Road Transport,2022-10-12,2022-10-31,19,Yes,250378.14,CONT408645
SHIP0003180,ORD00003442,Nepal,Air Cargo,2022-01-27,2022-02-06,10,Yes,214996.4,CONT294044
SHIP0003181,ORD00003443,Nepal,Air Cargo,2022-05-27,2022-06-16,20,Yes,76051.16,CONT278053
SHIP0003182,ORD00003444,Nepal,Road Transport,2023-04-29,2023-05-24,25,Yes,278072.88,CONT776361
SHIP0003183,ORD00003445,Nepal,Road Transport,2024-06-22,2024-07-10,18,Yes,134639.42,CONT991392
SHIP0003184,ORD00003446,Nepal,Sea Freight,2024-01-11,2024-02-02,22,Yes,156136.14,CONT923587
SHIP0003185,ORD00003447,Nepal,Air Cargo,2023-10-24,2023-11-07,14,Yes,223094.25,CONT494531
SHIP0003186,ORD00003448,Nepal,Air Cargo,2023-03-05,2023-03-26,21,Yes,165316.38,CONT573059
SHIP0003187,ORD00003449,Nepal,Sea Freight,2023-12-17,2024-01-08,22,Yes,196998.7,CONT291029
SHIP0003188,ORD00003450,Nepal,Air Cargo,2024-06-14,2024-07-01,17,Yes,169435.82,CONT215013
SHIP0003189,ORD00003451,Nepal,Road Transport,2023-05-07,2023-05-26,19,Yes,126950.47,CONT406685
SHIP0003190,ORD00003452,Nepal,Sea Freight,2024-07-07,2024-07-21,14,No,160235.12,CONT810593
SHIP0003191,ORD00003453,Nepal,Air Cargo,2023-11-15,2023-11-30,15,Yes,127896.25,CONT826613
SHIP0003192,ORD00003454,Nepal,Air Cargo,2024-01-25,2024-02-09,15,No,162160.34,CONT308317
SHIP0003193,ORD00003455,Sri Lanka,Sea Freight,2022-11-29,2022-12-12,13,Yes,100628.88,CONT869232
SHIP0003194,ORD00003456,Sri Lanka,Air Cargo,2023-10-14,2023-11-07,24,Yes,65170.5,CONT899129
SHIP0003195,ORD00003457,Sri Lanka,Road Transport,2024-02-14,2024-02-25,11,Pending,224693.55,CONT328283
SHIP0003196,ORD00003458,Sri Lanka,Sea Freight,2022-12-17,2023-01-01,15,Yes,81483.22,CONT593301
SHIP0003197,ORD00003459,Sri Lanka,Road Transport,2024-03-08,2024-03-24,16,Yes,255571.98,CONT142247
SHIP0003198,ORD00003460,Sri Lanka,Air Cargo,2024-11-10,2024-11-24,14,Yes,140981.42,CONT184174
SHIP0003199,ORD00003461,Sri Lanka,Air Cargo,2022-11-10,2022-11-23,13,Yes,112230.48,CONT170687
SHIP0003200,ORD00003462,Sri Lanka,Air Cargo,2024-02-28,2024-03-13,14,Yes,152444.69,CONT525200
SHIP0003201,ORD00003463,Sri Lanka,Road Transport,2023-02-05,2023-02-19,14,Yes,87404.17,CONT248539
SHIP0003202,ORD00003464,Sri Lanka,Road Transport,2023-08-01,2023-08-20,19,Pending,262252.81,CONT150644
SHIP0003203,ORD00003465,Sri Lanka,Road Transport,2022-07-02,2022-07-15,13,Yes,91686.9,CONT167938
SHIP0003204,ORD00003466,Sri Lanka,Road Transport,2023-09-18,2023-10-11,23,Yes,173455.76,CONT183170
SHIP0003205,ORD00003467,Sri Lanka,Road Transport,2023-05-24,2023-06-07,14,Yes,90499.5,CONT138511
SHIP0003206,ORD00003468,Sri Lanka,Sea Freight,2022-06-08,2022-07-03,25,Yes,61425.59,CONT390045
SHIP0003207,ORD00003469,Sri Lanka,Road Transport,2023-05-31,2023-06-17,17,Yes,249432.53,CONT851313
SHIP0003208,ORD00003470,Sri Lanka,Air Cargo,2024-04-07,2024-05-02,25,Yes,189350.62,CONT846882
SHIP0003209,ORD00003471,Sri Lanka,Sea Freight,2024-10-05,2024-10-19,14,Yes,69527.52,CONT565673
SHIP0003210,ORD00003472,Sri Lanka,Sea Freight,2023-07-21,2023-08-15,25,Yes,273226.46,CONT370426
SHIP0003211,ORD00003473,Sri Lanka,Air Cargo,2023-05-01,2023-05-12,11,Pending,148142.73,CONT396796
SHIP0003212,ORD00003474,Sri Lanka,Air Cargo,2023-05-29,2023-06-14,16,Yes,156524.92,CONT339942
SHIP0003213,ORD00003475,Sri Lanka,Road Transport,2022-11-24,2022-12-13,19,Yes,173720.31,CONT505143
SHIP0003214,ORD00003476,Sri Lanka,Road Transport,2024-01-24,2024-02-03,10,Yes,106157.84,CONT538224
SHIP0003215,ORD00003477,Kenya,Sea Freight,2022-10-26,2022-11-17,22,Yes,187693.56,CONT703024
SHIP0003216,ORD00003478,Kenya,Road Transport,2022-05-05,2022-05-15,10,Yes,112491.58,CONT121784
SHIP0003217,ORD00003479,Kenya,Air Cargo,2023-10-31,2023-11-13,13,Yes,259004.3,CONT436641
SHIP0003218,ORD00003480,Kenya,Sea Freight,2024-05-29,2024-06-09,11,Yes,256539.71,CONT360846
SHIP0003219,ORD00003481,Kenya,Sea Freight,2022-04-21,2022-05-13,22,Pending,169270.56,CONT949580
SHIP0003220,ORD00003482,Kenya,Road Transport,2022-04-10,2022-04-25,15,Yes,182950.99,CONT599351
SHIP0003221,ORD00003483,Kenya,Road Transport,2024-09-21,2024-10-06,15,Yes,298217.87,CONT219329
SHIP0003222,ORD00003484,Kenya,Sea Freight,2022-03-10,2022-03-27,17,Yes,248840.43,CONT340069
SHIP0003223,ORD00003485,Kenya,Air Cargo,2022-01-14,2022-01-30,16,No,65723.87,CONT166090
SHIP0003224,ORD00003486,Kenya,Road Transport,2023-05-13,2023-05-25,12,Yes,93150.52,CONT728653
SHIP0003225,ORD00003487,Kenya,Air Cargo,2023-11-09,2023-11-26,17,Yes,199024.65,CONT401661
SHIP0003226,ORD00003488,Kenya,Road Transport,2022-03-12,2022-04-02,21,Yes,142918.78,CONT565527
SHIP0003227,ORD00003489,Kenya,Road Transport,2022-11-16,2022-12-06,20,Yes,250987.04,CONT668151
SHIP0003228,ORD00003490,Kenya,Air Cargo,2022-08-13,2022-09-07,25,Yes,210263.62,CONT288127
SHIP0003229,ORD00003491,Kenya,Air Cargo,2024-04-02,2024-04-14,12,Yes,297671.48,CONT359744
SHIP0003230,ORD00003492,Kenya,Air Cargo,2024-12-04,2024-12-15,11,Yes,53220.97,CONT391396
SHIP0003231,ORD00003493,Kenya,Air Cargo,2022-06-23,2022-07-08,15,Yes,159595.4,CONT238101
SHIP0003232,ORD00003494,Kenya,Road Transport,2024-08-20,2024-09-06,17,Pending,151877.36,CONT484841
SHIP0003233,ORD00003495,Kenya,Sea Freight,2024-05-27,2024-06-13,17,Yes,158556.29,CONT559578
SHIP0003234,ORD00003496,Kenya,Air Cargo,2024-06-21,2024-07-08,17,No,271302.54,CONT421497
SHIP0003235,ORD00003497,Kenya,Air Cargo,2022-03-23,2022-04-03,11,Pending,151498.99,CONT115932
SHIP0003236,ORD00003498,Kenya,Sea Freight,2022-09-08,2022-09-24,16,Yes,249079.52,CONT720824
SHIP0003237,ORD00003499,Kenya,Sea Freight,2024-12-13,2024-12-31,18,Yes,208160.61,CONT376730
SHIP0003238,ORD00003500,Kenya,Sea Freight,2023-10-09,2023-10-24,15,Yes,171930.31,CONT152302
SHIP0003239,ORD00003501,Kenya,Road Transport,2024-09-12,2024-09-27,15,Yes,223209.02,CONT298600
SHIP0003240,ORD00003502,Kenya,Sea Freight,2023-01-22,2023-02-01,10,Yes,107271.27,CONT281035
SHIP0003241,ORD00003503,Kenya,Air Cargo,2022-04-09,2022-04-21,12,Yes,85573.07,CONT255064
SHIP0003242,ORD00003504,Kenya,Road Transport,2022-07-21,2022-08-12,22,Yes,291794.7,CONT161774
SHIP0003243,ORD00003505,Kenya,Road Transport,2024-01-05,2024-01-28,23,Yes,147881.67,CONT618782
SHIP0003244,ORD00003506,Saudi Arabia,Sea Freight,2022-05-16,2022-05-21,5,Yes,125925.98,CONT441505
SHIP0003245,ORD00003507,Saudi Arabia,Sea Freight,2023-12-28,2023-12-31,3,Yes,116334.28,CONT482219
SHIP0003246,ORD00003508,Saudi Arabia,Road Transport,2023-12-28,2023-12-31,3,No,205577.69,CONT479727
SHIP0003247,ORD00003509,Saudi Arabia,Air Cargo,2022-09-27,2022-10-03,6,Yes,299108.41,CONT803952
SHIP0003248,ORD00003510,Saudi Arabia,Road Transport,2023-06-25,2023-07-01,6,No,273721.55,CONT338033
SHIP0003249,ORD00003511,Saudi Arabia,Sea Freight,2023-09-04,2023-09-12,8,Yes,150114.79,CONT423728
SHIP0003250,ORD00003512,Saudi Arabia,Air Cargo,2023-09-28,2023-10-05,7,Yes,273824.39,CONT647203
SHIP0003251,ORD00003513,Saudi Arabia,Sea Freight,2023-03-25,2023-03-30,5,Yes,164274.51,CONT988689
SHIP0003252,ORD00003514,Saudi Arabia,Air Cargo,2022-07-04,2022-07-07,3,Yes,77326.15,CONT872728
SHIP0003253,ORD00003515,Saudi Arabia,Road Transport,2024-06-21,2024-06-29,8,Yes,96965.93,CONT681718
