batch_id,production_date,product_sku,raw_material_used_mt,finished_goods_mt,plant_location,shift,operator_id,temperature_celsius,processing_time_hours
PR20241017259,2024-10-17,HF-FF-CRINKLE-2.5KG,5.96,4.81,Rajkot Plant,Night,OP161,-19.0,5.1
PR20241017909,2024-10-17,HF-PATTY-ALOO-1KG,7.96,6.83,Rajkot Plant,Evening,OP152,-18.3,2.9
PR20241017117,2024-10-17,HF-FF-SHOESTRING-2.5KG,4.46,3.76,Rajkot Plant,Evening,OP109,-19.0,5.6
PR20241017915,2024-10-17,HF-PATTY-ALOO-1KG,2.29,1.79,Rajkot Plant,Morning,OP229,-18.4,5.0
PR20241017703,2024-10-17,HF-POTATO-SMILES-500G,4.79,3.6,Rajkot Plant,Night,OP191,-19.5,3.4
PR20241017572,2024-10-17,HF-PATTY-ALOO-1KG,3.56,2.75,Ahmedabad Plant 2,Night,OP218,-19.9,5.8
PR20241017476,2024-10-17,HF-HASH-BROWN-1KG,2.46,1.92,Rajkot Plant,Night,OP175,-19.3,4.7
PR20241017758,2024-10-17,HF-FF-CRINKLE-2.5KG,4.51,3.72,Ahmedabad Plant 1,Night,OP178,-19.4,5.8
PR20241017478,2024-10-17,HF-FF-WEDGES-2.5KG,6.35,4.85,Ahmedabad Plant 1,Evening,OP132,-19.4,2.3
PR20241018723,2024-10-18,HF-PATTY-BURGER-1KG,5.02,4.11,Rajkot Plant,Morning,OP149,-19.6,2.0
PR20241018607,2024-10-18,HF-HASH-BROWN-1KG,7.25,6.06,Ahmedabad Plant 2,Night,OP176,-18.1,2.6
PR20241018810,2024-10-18,HF-FF-CRINKLE-2.5KG,2.24,1.9,Ahmedabad Plant 1,Morning,OP105,-18.3,2.2
PR20241018707,2024-10-18,HF-POTATO-CHEESE-BALLS-500G,2.83,2.33,Ahmedabad Plant 2,Night,OP181,-19.0,3.0
PR20241018469,2024-10-18,HF-FF-WEDGES-2.5KG,7.66,6.6,Rajkot Plant,Morning,OP195,-18.6,3.9
PR20241018431,2024-10-18,HF-PATTY-BURGER-1KG,5.1,4.33,Rajkot Plant,Night,OP165,-18.9,4.2
PR20241018928,2024-10-18,HF-FF-WEDGES-2.5KG,4.48,3.8,Ahmedabad Plant 1,Night,OP187,-19.1,5.3
PR20241018987,2024-10-18,HF-FF-CRINKLE-2.5KG,2.32,2.01,Ahmedabad Plant 2,Morning,OP160,-19.6,5.3
PR20241018870,2024-10-18,HF-HASH-BROWN-1KG,2.84,2.23,Rajkot Plant,Morning,OP137,-20.0,5.8
PR20241018459,2024-10-18,HF-PATTY-CUTLET-1KG,3.36,2.71,Rajkot Plant,Evening,OP127,-18.3,3.1
PR20241018340,2024-10-18,HF-PATTY-ALOO-1KG,3.11,2.37,Rajkot Plant,Morning,OP154,-19.2,3.0
PR20241018111,2024-10-18,HF-PATTY-CUTLET-1KG,7.95,6.5,Ahmedabad Plant 2,Morning,OP158,-18.7,5.7
PR20241018210,2024-10-18,HF-FF-CRINKLE-2.5KG,5.72,4.38,Ahmedabad Plant 1,Night,OP162,-19.0,3.8
PR20241019243,2024-10-19,HF-PATTY-ALOO-1KG,6.59,5.54,Rajkot Plant,Evening,OP220,-18.7,3.9
PR20241019834,2024-10-19,HF-ALOO-TIKKI-1KG,5.11,4.11,Ahmedabad Plant 1,Night,OP146,-18.2,5.6
PR20241019860,2024-10-19,HF-FF-CRINKLE-2.5KG,6.04,4.9,Ahmedabad Plant 1,Night,OP194,-19.1,2.9
PR20241019843,2024-10-19,HF-FF-WEDGES-2.5KG,5.18,4.39,Rajkot Plant,Morning,OP119,-19.1,3.9
PR20241019933,2024-10-19,HF-FF-CRINKLE-2.5KG,4.77,4.05,Ahmedabad Plant 1,Morning,OP232,-19.5,5.0
PR20241019699,2024-10-19,HF-FF-SHOESTRING-2.5KG,3.48,2.89,Rajkot Plant,Night,OP155,-19.6,4.2
PR20241019778,2024-10-19,HF-FF-SHOESTRING-2.5KG,6.67,5.74,Rajkot Plant,Evening,OP249,-18.3,3.2
PR20241019683,2024-10-19,HF-PATTY-ALOO-1KG,5.61,4.42,Ahmedabad Plant 1,Morning,OP111,-19.9,2.8
PR20241019715,2024-10-19,HF-FF-CRINKLE-2.5KG,4.14,3.64,Ahmedabad Plant 1,Night,OP121,-18.4,3.8
PR20241019745,2024-10-19,HF-ALOO-TIKKI-1KG,3.88,3.32,Rajkot Plant,Evening,OP105,-18.6,2.6
PR20241019265,2024-10-19,HF-FF-SHOESTRING-2.5KG,7.6,6.01,Rajkot Plant,Morning,OP243,-19.5,3.2
PR20241019677,2024-10-19,HF-HASH-BROWN-1KG,3.07,2.62,Rajkot Plant,Night,OP229,-18.1,3.3
PR20241019751,2024-10-19,HF-FF-CRINKLE-2.5KG,6.68,5.45,Rajkot Plant,Morning,OP168,-19.4,2.3
PR20241019341,2024-10-19,HF-PATTY-ALOO-1KG,6.5,5.02,Ahmedabad Plant 2,Night,OP232,-19.6,4.3
PR20241019531,2024-10-19,HF-FF-WEDGES-2.5KG,6.43,5.0,Rajkot Plant,Morning,OP194,-18.8,5.2
PR20241020471,2024-10-20,HF-POTATO-CHEESE-BALLS-500G,7.46,5.81,Rajkot Plant,Evening,OP224,-19.6,2.4
PR20241020774,2024-10-20,HF-ALOO-TIKKI-1KG,4.55,3.97,Ahmedabad Plant 2,Night,OP109,-19.9,3.2
PR20241020568,2024-10-20,HF-HASH-BROWN-1KG,3.16,2.43,Rajkot Plant,Evening,OP245,-19.0,2.4
PR20241020152,2024-10-20,HF-FF-WEDGES-2.5KG,4.14,3.11,Ahmedabad Plant 2,Evening,OP207,-18.5,5.6
PR20241020367,2024-10-20,HF-PATTY-BURGER-1KG,4.68,3.55,Ahmedabad Plant 1,Morning,OP188,-19.3,5.8
PR20241020688,2024-10-20,HF-POTATO-CHEESE-BALLS-500G,4.78,3.97,Rajkot Plant,Night,OP197,-19.8,3.7
PR20241020378,2024-10-20,HF-POTATO-CHEESE-BALLS-500G,5.99,4.84,Ahmedabad Plant 2,Morning,OP249,-19.9,4.0
PR20241020290,2024-10-20,HF-POTATO-SMILES-500G,7.31,5.96,Ahmedabad Plant 1,Morning,OP247,-19.3,3.5
PR20241021926,2024-10-21,HF-POTATO-SMILES-500G,7.51,6.26,Ahmedabad Plant 2,Evening,OP137,-18.0,2.1
PR20241021915,2024-10-21,HF-FF-WEDGES-2.5KG,6.06,4.64,Rajkot Plant,Evening,OP241,-19.4,3.3
PR20241021696,2024-10-21,HF-POTATO-CHEESE-BALLS-500G,5.23,4.04,Ahmedabad Plant 1,Morning,OP177,-18.5,3.7
PR20241021574,2024-10-21,HF-HASH-BROWN-1KG,5.99,4.61,Rajkot Plant,Night,OP240,-18.6,2.8
PR20241021894,2024-10-21,HF-PATTY-ALOO-1KG,7.18,5.99,Ahmedabad Plant 2,Morning,OP127,-18.9,5.8
PR20241021443,2024-10-21,HF-ALOO-TIKKI-1KG,6.41,5.58,Ahmedabad Plant 2,Evening,OP230,-19.2,2.6
PR20241021484,2024-10-21,HF-HASH-BROWN-1KG,6.05,4.7,Rajkot Plant,Night,OP127,-18.7,4.0
PR20241021379,2024-10-21,HF-FF-SHOESTRING-2.5KG,2.94,2.21,Ahmedabad Plant 1,Evening,OP237,-18.7,5.3
PR20241022448,2024-10-22,HF-PATTY-BURGER-1KG,2.09,1.6,Ahmedabad Plant 2,Morning,OP207,-19.6,3.2
PR20241022565,2024-10-22,HF-ALOO-TIKKI-1KG,7.63,6.1,Ahmedabad Plant 1,Night,OP144,-19.6,3.0
PR20241022526,2024-10-22,HF-PATTY-ALOO-1KG,2.37,2.05,Ahmedabad Plant 1,Evening,OP188,-19.9,4.8
PR20241022798,2024-10-22,HF-POTATO-SMILES-500G,6.62,4.97,Ahmedabad Plant 1,Night,OP118,-19.5,3.9
PR20241022173,2024-10-22,HF-POTATO-SMILES-500G,4.72,3.87,Ahmedabad Plant 2,Night,OP196,-18.5,4.8
PR20241022517,2024-10-22,HF-FF-CRINKLE-2.5KG,3.77,3.1,Rajkot Plant,Evening,OP178,-18.3,4.7
PR20241022775,2024-10-22,HF-HASH-BROWN-1KG,3.14,2.42,Ahmedabad Plant 2,Evening,OP232,-18.0,2.5
PR20241022783,2024-10-22,HF-PATTY-BURGER-1KG,3.4,2.65,Rajkot Plant,Morning,OP234,-18.7,2.2
PR20241022810,2024-10-22,HF-ALOO-TIKKI-1KG,7.61,5.83,Rajkot Plant,Evening,OP220,-19.4,4.1
PR20241022225,2024-10-22,HF-FF-SHOESTRING-2.5KG,5.32,4.06,Ahmedabad Plant 2,Morning,OP198,-18.5,5.1
PR20241022219,2024-10-22,HF-FF-CRINKLE-2.5KG,4.78,3.87,Ahmedabad Plant 2,Morning,OP145,-19.1,3.7
PR20241022270,2024-10-22,HF-PATTY-ALOO-1KG,6.84,5.8,Rajkot Plant,Evening,OP250,-18.6,5.2
PR20241023111,2024-10-23,HF-HASH-BROWN-1KG,5.11,4.25,Ahmedabad Plant 2,Night,OP185,-19.7,3.9
PR20241023974,2024-10-23,HF-PATTY-CUTLET-1KG,6.54,5.44,Ahmedabad Plant 1,Morning,OP250,-18.9,5.2
PR20241023900,2024-10-23,HF-PATTY-CUTLET-1KG,2.63,2.17,Ahmedabad Plant 1,Night,OP177,-18.1,2.6
PR20241023395,2024-10-23,HF-PATTY-ALOO-1KG,5.59,4.42,Ahmedabad Plant 2,Morning,OP169,-18.5,5.8
PR20241023646,2024-10-23,HF-POTATO-CHEESE-BALLS-500G,4.2,3.46,Ahmedabad Plant 2,Night,OP201,-19.1,2.2
PR20241023837,2024-10-23,HF-FF-CRINKLE-2.5KG,6.05,4.94,Rajkot Plant,Morning,OP226,-18.8,2.3
PR20241023391,2024-10-23,HF-PATTY-CUTLET-1KG,3.76,3.25,Ahmedabad Plant 2,Night,OP180,-18.3,2.9
PR20241023551,2024-10-23,HF-HASH-BROWN-1KG,3.23,2.8,Rajkot Plant,Morning,OP210,-19.4,5.5
PR20241023767,2024-10-23,HF-PATTY-ALOO-1KG,7.48,6.51,Ahmedabad Plant 2,Night,OP103,-19.0,3.9
PR20241023750,2024-10-23,HF-FF-SHOESTRING-2.5KG,6.97,5.53,Rajkot Plant,Night,OP221,-18.0,3.3
PR20241023339,2024-10-23,HF-FF-SHOESTRING-2.5KG,6.3,4.83,Ahmedabad Plant 1,Evening,OP190,-19.6,5.3
PR20241023730,2024-10-23,HF-FF-SHOESTRING-2.5KG,2.61,1.99,Ahmedabad Plant 2,Evening,OP170,-18.4,3.4
PR20241023533,2024-10-23,HF-POTATO-SMILES-500G,5.2,4.23,Ahmedabad Plant 2,Morning,OP149,-19.7,2.6
PR20241023404,2024-10-23,HF-FF-SHOESTRING-2.5KG,6.19,5.08,Rajkot Plant,Night,OP216,-19.5,3.4
PR20241024428,2024-10-24,HF-PATTY-CUTLET-1KG,4.83,3.64,Ahmedabad Plant 2,Morning,OP128,-18.2,3.5
PR20241024811,2024-10-24,HF-PATTY-ALOO-1KG,4.89,3.72,Ahmedabad Plant 1,Morning,OP174,-19.6,5.8
PR20241024984,2024-10-24,HF-PATTY-ALOO-1KG,5.58,4.22,Rajkot Plant,Morning,OP220,-19.5,2.9
PR20241024842,2024-10-24,HF-FF-WEDGES-2.5KG,6.4,5.16,Rajkot Plant,Evening,OP173,-18.1,3.1
PR20241024737,2024-10-24,HF-HASH-BROWN-1KG,4.56,3.86,Rajkot Plant,Morning,OP124,-18.3,3.1
PR20241024613,2024-10-24,HF-POTATO-CHEESE-BALLS-500G,2.5,2.08,Ahmedabad Plant 2,Morning,OP165,-18.9,5.7
PR20241024120,2024-10-24,HF-FF-WEDGES-2.5KG,6.44,5.48,Ahmedabad Plant 2,Morning,OP112,-18.3,3.1
PR20241024225,2024-10-24,HF-PATTY-CUTLET-1KG,5.08,3.82,Rajkot Plant,Night,OP181,-19.7,5.1
PR20241025490,2024-10-25,HF-PATTY-ALOO-1KG,2.35,2.02,Ahmedabad Plant 1,Morning,OP121,-18.0,2.5
PR20241025147,2024-10-25,HF-POTATO-SMILES-500G,2.33,1.89,Rajkot Plant,Night,OP186,-19.6,2.7
PR20241025580,2024-10-25,HF-POTATO-SMILES-500G,6.63,5.13,Rajkot Plant,Night,OP240,-20.0,5.4
PR20241025388,2024-10-25,HF-HASH-BROWN-1KG,6.42,5.31,Ahmedabad Plant 1,Morning,OP195,-18.5,2.5
PR20241025959,2024-10-25,HF-PATTY-BURGER-1KG,4.76,3.82,Ahmedabad Plant 1,Morning,OP122,-19.3,2.7
PR20241025192,2024-10-25,HF-POTATO-CHEESE-BALLS-500G,5.37,4.51,Ahmedabad Plant 2,Evening,OP230,-18.6,5.1
PR20241025277,2024-10-25,HF-POTATO-SMILES-500G,4.59,3.54,Ahmedabad Plant 1,Evening,OP158,-18.4,3.1
PR20241025860,2024-10-25,HF-PATTY-BURGER-1KG,2.95,2.43,Ahmedabad Plant 1,Morning,OP230,-19.9,5.6
PR20241025658,2024-10-25,HF-FF-CRINKLE-2.5KG,3.94,3.4,Ahmedabad Plant 2,Night,OP212,-19.9,3.2
PR20241025929,2024-10-25,HF-POTATO-SMILES-500G,7.43,6.54,Rajkot Plant,Evening,OP127,-19.6,3.6
PR20241026941,2024-10-26,HF-POTATO-CHEESE-BALLS-500G,5.65,4.5,Rajkot Plant,Morning,OP218,-20.0,2.3
PR20241026181,2024-10-26,HF-PATTY-CUTLET-1KG,7.36,5.59,Rajkot Plant,Morning,OP149,-18.1,5.8
PR20241026868,2024-10-26,HF-FF-CRINKLE-2.5KG,7.2,5.74,Rajkot Plant,Evening,OP234,-19.9,5.4
PR20241026273,2024-10-26,HF-POTATO-CHEESE-BALLS-500G,7.41,6.13,Rajkot Plant,Morning,OP219,-19.9,5.2
PR20241026524,2024-10-26,HF-PATTY-ALOO-1KG,7.64,6.01,Ahmedabad Plant 2,Morning,OP167,-19.1,5.5
PR20241026542,2024-10-26,HF-PATTY-ALOO-1KG,5.48,4.68,Ahmedabad Plant 2,Evening,OP126,-19.9,5.2
PR20241026644,2024-10-26,HF-POTATO-CHEESE-BALLS-500G,3.89,2.98,Ahmedabad Plant 2,Night,OP237,-18.5,4.7
PR20241026877,2024-10-26,HF-PATTY-ALOO-1KG,2.07,1.6,Ahmedabad Plant 2,Evening,OP220,-18.7,5.5
PR20241026336,2024-10-26,HF-POTATO-SMILES-500G,2.31,1.75,Ahmedabad Plant 2,Evening,OP217,-19.1,2.7
PR20241027418,2024-10-27,HF-POTATO-SMILES-500G,3.45,2.67,Ahmedabad Plant 1,Evening,OP167,-19.2,2.2
PR20241027790,2024-10-27,HF-POTATO-SMILES-500G,7.64,5.85,Rajkot Plant,Morning,OP131,-19.9,5.1
PR20241027996,2024-10-27,HF-ALOO-TIKKI-1KG,6.97,5.38,Rajkot Plant,Morning,OP213,-19.3,5.3
PR20241027175,2024-10-27,HF-FF-WEDGES-2.5KG,5.35,4.4,Ahmedabad Plant 1,Morning,OP208,-18.3,3.7
PR20241027553,2024-10-27,HF-POTATO-CHEESE-BALLS-500G,2.9,2.54,Ahmedabad Plant 1,Night,OP137,-19.4,2.2
PR20241027841,2024-10-27,HF-FF-CRINKLE-2.5KG,4.86,4.05,Ahmedabad Plant 2,Evening,OP169,-18.2,4.7
PR20241027916,2024-10-27,HF-FF-WEDGES-2.5KG,3.06,2.46,Ahmedabad Plant 1,Evening,OP162,-19.3,3.5
PR20241027703,2024-10-27,HF-ALOO-TIKKI-1KG,4.29,3.69,Ahmedabad Plant 2,Evening,OP105,-18.6,4.6
PR20241027377,2024-10-27,HF-FF-CRINKLE-2.5KG,7.09,5.46,Ahmedabad Plant 2,Night,OP186,-18.1,5.3
PR20241028185,2024-10-28,HF-PATTY-ALOO-1KG,5.31,4.55,Ahmedabad Plant 2,Evening,OP149,-18.4,5.3
PR20241028254,2024-10-28,HF-PATTY-ALOO-1KG,2.57,2.22,Ahmedabad Plant 2,Night,OP108,-19.6,4.3
PR20241028508,2024-10-28,HF-PATTY-ALOO-1KG,5.65,4.49,Ahmedabad Plant 1,Night,OP217,-18.4,3.8
PR20241028562,2024-10-28,HF-PATTY-CUTLET-1KG,5.94,5.23,Ahmedabad Plant 2,Evening,OP228,-19.6,3.7
PR20241028392,2024-10-28,HF-FF-SHOESTRING-2.5KG,6.46,4.94,Ahmedabad Plant 1,Evening,OP138,-18.8,3.7
PR20241028169,2024-10-28,HF-FF-SHOESTRING-2.5KG,7.99,6.4,Rajkot Plant,Night,OP247,-18.2,2.3
PR20241028597,2024-10-28,HF-ALOO-TIKKI-1KG,6.19,4.88,Rajkot Plant,Night,OP232,-19.7,3.9
PR20241028441,2024-10-28,HF-POTATO-SMILES-500G,3.98,3.38,Ahmedabad Plant 2,Night,OP101,-18.8,4.9
PR20241028170,2024-10-28,HF-ALOO-TIKKI-1KG,6.28,5.3,Ahmedabad Plant 2,Night,OP206,-19.7,5.4
PR20241028775,2024-10-28,HF-HASH-BROWN-1KG,5.99,5.24,Rajkot Plant,Evening,OP246,-18.0,5.7
PR20241028309,2024-10-28,HF-ALOO-TIKKI-1KG,2.89,2.25,Rajkot Plant,Night,OP147,-19.6,3.6
PR20241028605,2024-10-28,HF-POTATO-CHEESE-BALLS-500G,4.55,3.57,Rajkot Plant,Morning,OP199,-18.4,2.4
PR20241028753,2024-10-28,HF-FF-SHOESTRING-2.5KG,3.18,2.62,Rajkot Plant,Evening,OP248,-19.4,5.0
PR20241028631,2024-10-28,HF-ALOO-TIKKI-1KG,4.22,3.67,Ahmedabad Plant 1,Night,OP245,-18.7,2.4
PR20241029853,2024-10-29,HF-POTATO-CHEESE-BALLS-500G,7.67,6.29,Rajkot Plant,Night,OP146,-19.9,3.6
PR20241029932,2024-10-29,HF-FF-SHOESTRING-2.5KG,6.54,5.0,Ahmedabad Plant 2,Night,OP247,-19.7,2.7
PR20241029623,2024-10-29,HF-PATTY-ALOO-1KG,2.41,1.84,Rajkot Plant,Morning,OP233,-19.1,3.2
PR20241029172,2024-10-29,HF-FF-SHOESTRING-2.5KG,7.77,6.69,Ahmedabad Plant 1,Morning,OP203,-19.6,5.2
PR20241029233,2024-10-29,HF-PATTY-BURGER-1KG,7.34,6.33,Ahmedabad Plant 1,Night,OP148,-19.9,5.7
PR20241029183,2024-10-29,HF-ALOO-TIKKI-1KG,3.79,2.95,Ahmedabad Plant 2,Night,OP138,-19.3,2.5
PR20241029832,2024-10-29,HF-HASH-BROWN-1KG,3.27,2.78,Ahmedabad Plant 2,Evening,OP223,-19.3,4.6
PR20241029392,2024-10-29,HF-PATTY-BURGER-1KG,7.7,6.44,Ahmedabad Plant 2,Evening,OP149,-18.9,3.1
PR20241029844,2024-10-29,HF-FF-WEDGES-2.5KG,4.03,3.17,Ahmedabad Plant 1,Night,OP184,-18.1,3.0
PR20241029123,2024-10-29,HF-PATTY-CUTLET-1KG,7.01,5.92,Ahmedabad Plant 2,Night,OP197,-19.2,5.6
PR20241029577,2024-10-29,HF-POTATO-CHEESE-BALLS-500G,3.58,2.95,Rajkot Plant,Night,OP173,-18.1,5.6
PR20241029612,2024-10-29,HF-POTATO-CHEESE-BALLS-500G,4.69,3.63,Ahmedabad Plant 1,Evening,OP247,-18.5,5.4
PR20241029439,2024-10-29,HF-PATTY-BURGER-1KG,2.65,2.31,Ahmedabad Plant 2,Evening,OP146,-18.7,3.0
PR20241029107,2024-10-29,HF-FF-SHOESTRING-2.5KG,3.99,3.2,Ahmedabad Plant 1,Night,OP245,-19.1,4.3
PR20241029853,2024-10-29,HF-FF-WEDGES-2.5KG,4.69,3.79,Ahmedabad Plant 1,Evening,OP156,-18.6,3.5
PR20241030986,2024-10-30,HF-FF-CRINKLE-2.5KG,4.8,3.97,Ahmedabad Plant 2,Morning,OP172,-18.3,5.1
PR20241030297,2024-10-30,HF-POTATO-CHEESE-BALLS-500G,6.08,4.8,Rajkot Plant,Night,OP115,-18.9,5.8
PR20241030907,2024-10-30,HF-FF-CRINKLE-2.5KG,2.12,1.81,Ahmedabad Plant 1,Night,OP218,-19.0,4.5
PR20241030986,2024-10-30,HF-FF-WEDGES-2.5KG,6.11,4.94,Rajkot Plant,Evening,OP140,-18.4,5.6
PR20241030648,2024-10-30,HF-POTATO-CHEESE-BALLS-500G,6.44,5.3,Ahmedabad Plant 2,Morning,OP246,-18.9,4.0
PR20241030512,2024-10-30,HF-ALOO-TIKKI-1KG,6.94,5.22,Ahmedabad Plant 2,Evening,OP225,-19.7,2.2
PR20241030328,2024-10-30,HF-POTATO-CHEESE-BALLS-500G,5.7,4.52,Rajkot Plant,Evening,OP159,-19.4,2.3
PR20241030742,2024-10-30,HF-POTATO-SMILES-500G,5.34,4.6,Ahmedabad Plant 2,Morning,OP145,-19.0,2.3
PR20241030254,2024-10-30,HF-FF-SHOESTRING-2.5KG,2.22,1.84,Ahmedabad Plant 2,Morning,OP121,-18.1,2.3
PR20241030944,2024-10-30,HF-PATTY-CUTLET-1KG,4.55,3.54,Rajkot Plant,Night,OP239,-18.4,3.9
PR20241030748,2024-10-30,HF-FF-SHOESTRING-2.5KG,3.68,2.86,Ahmedabad Plant 2,Evening,OP101,-19.0,3.2
PR20241030281,2024-10-30,HF-FF-WEDGES-2.5KG,2.48,2.08,Ahmedabad Plant 1,Evening,OP226,-19.2,2.8
PR20241030767,2024-10-30,HF-FF-SHOESTRING-2.5KG,5.49,4.8,Ahmedabad Plant 1,Morning,OP121,-19.9,4.1
PR20241030342,2024-10-30,HF-PATTY-ALOO-1KG,2.59,2.1,Ahmedabad Plant 2,Night,OP104,-18.1,3.7
PR20241030160,2024-10-30,HF-HASH-BROWN-1KG,7.46,6.05,Rajkot Plant,Evening,OP102,-19.1,2.6
PR20241031384,2024-10-31,HF-FF-WEDGES-2.5KG,2.09,1.84,Rajkot Plant,Morning,OP243,-18.7,3.1
PR20241031971,2024-10-31,HF-PATTY-CUTLET-1KG,5.43,4.6,Ahmedabad Plant 2,Evening,OP110,-18.5,4.1
PR20241031549,2024-10-31,HF-ALOO-TIKKI-1KG,4.0,3.25,Ahmedabad Plant 1,Morning,OP101,-18.3,4.0
PR20241031138,2024-10-31,HF-POTATO-CHEESE-BALLS-500G,2.28,1.96,Ahmedabad Plant 1,Night,OP132,-19.3,5.8
PR20241031920,2024-10-31,HF-PATTY-BURGER-1KG,5.6,4.33,Ahmedabad Plant 2,Night,OP131,-19.0,4.7
PR20241031325,2024-10-31,HF-FF-SHOESTRING-2.5KG,4.25,3.49,Rajkot Plant,Evening,OP125,-18.3,5.1
PR20241031100,2024-10-31,HF-POTATO-CHEESE-BALLS-500G,7.46,5.9,Ahmedabad Plant 2,Evening,OP224,-19.6,2.4
PR20241031156,2024-10-31,HF-PATTY-BURGER-1KG,3.48,2.82,Ahmedabad Plant 1,Night,OP148,-18.8,4.5
PR20241031517,2024-10-31,HF-PATTY-BURGER-1KG,5.38,4.1,Ahmedabad Plant 1,Evening,OP170,-18.3,2.2
PR20241031200,2024-10-31,HF-PATTY-CUTLET-1KG,7.72,6.44,Ahmedabad Plant 1,Morning,OP230,-19.7,4.2
PR20241031239,2024-10-31,HF-FF-WEDGES-2.5KG,3.16,2.63,Ahmedabad Plant 1,Evening,OP128,-19.0,3.6
PR20241031329,2024-10-31,HF-FF-WEDGES-2.5KG,4.23,3.53,Rajkot Plant,Night,OP247,-19.2,2.6
PR20241031481,2024-10-31,HF-FF-SHOESTRING-2.5KG,6.9,5.75,Ahmedabad Plant 1,Morning,OP132,-19.1,5.0
PR20241031350,2024-10-31,HF-FF-WEDGES-2.5KG,2.92,2.54,Ahmedabad Plant 1,Night,OP140,-18.5,3.1
PR20241101322,2024-11-01,HF-ALOO-TIKKI-1KG,6.89,5.47,Rajkot Plant,Night,OP134,-19.7,3.3
PR20241101833,2024-11-01,HF-POTATO-CHEESE-BALLS-500G,5.3,4.13,Ahmedabad Plant 2,Night,OP130,-19.5,2.7
PR20241101389,2024-11-01,HF-FF-WEDGES-2.5KG,7.4,5.91,Ahmedabad Plant 2,Morning,OP181,-18.9,2.1
PR20241101137,2024-11-01,HF-FF-WEDGES-2.5KG,7.85,6.72,Ahmedabad Plant 1,Morning,OP168,-18.9,5.7
PR20241101900,2024-11-01,HF-ALOO-TIKKI-1KG,7.59,6.22,Ahmedabad Plant 1,Evening,OP123,-18.5,3.9
PR20241101153,2024-11-01,HF-FF-CRINKLE-2.5KG,3.95,3.19,Rajkot Plant,Night,OP186,-19.8,3.1
PR20241101329,2024-11-01,HF-FF-WEDGES-2.5KG,7.03,6.13,Ahmedabad Plant 1,Morning,OP184,-19.6,4.1
PR20241101725,2024-11-01,HF-POTATO-SMILES-500G,5.38,4.61,Rajkot Plant,Night,OP176,-18.1,4.9
PR20241101778,2024-11-01,HF-FF-WEDGES-2.5KG,5.17,4.14,Rajkot Plant,Night,OP122,-19.5,3.1
PR20241102768,2024-11-02,HF-PATTY-ALOO-1KG,7.37,6.19,Rajkot Plant,Evening,OP130,-19.2,4.1
PR20241102828,2024-11-02,HF-ALOO-TIKKI-1KG,3.28,2.72,Rajkot Plant,Evening,OP131,-19.4,2.0
PR20241102739,2024-11-02,HF-ALOO-TIKKI-1KG,4.2,3.6,Ahmedabad Plant 2,Night,OP237,-19.3,4.5
PR20241102989,2024-11-02,HF-FF-CRINKLE-2.5KG,3.37,2.8,Ahmedabad Plant 2,Evening,OP161,-19.6,3.6
PR20241102122,2024-11-02,HF-FF-CRINKLE-2.5KG,3.09,2.35,Rajkot Plant,Night,OP126,-19.0,4.7
PR20241102210,2024-11-02,HF-PATTY-CUTLET-1KG,2.98,2.4,Ahmedabad Plant 2,Morning,OP129,-19.1,2.6
PR20241102933,2024-11-02,HF-HASH-BROWN-1KG,3.62,3.0,Rajkot Plant,Evening,OP113,-19.5,4.5
PR20241102180,2024-11-02,HF-PATTY-BURGER-1KG,6.28,5.18,Ahmedabad Plant 1,Morning,OP177,-19.7,5.3
PR20241102790,2024-11-02,HF-POTATO-CHEESE-BALLS-500G,6.78,5.59,Rajkot Plant,Morning,OP107,-20.0,2.2
PR20241102516,2024-11-02,HF-PATTY-BURGER-1KG,3.17,2.71,Rajkot Plant,Evening,OP197,-19.7,5.3
PR20241102249,2024-11-02,HF-FF-SHOESTRING-2.5KG,7.24,5.83,Rajkot Plant,Morning,OP240,-19.9,2.8
PR20241102292,2024-11-02,HF-FF-WEDGES-2.5KG,7.62,6.27,Rajkot Plant,Evening,OP148,-18.3,4.9
PR20241103885,2024-11-03,HF-PATTY-CUTLET-1KG,3.78,2.94,Ahmedabad Plant 1,Night,OP244,-18.3,2.1
PR20241103309,2024-11-03,HF-ALOO-TIKKI-1KG,6.59,5.36,Ahmedabad Plant 2,Morning,OP195,-20.0,3.8
PR20241103753,2024-11-03,HF-FF-WEDGES-2.5KG,7.06,6.18,Ahmedabad Plant 1,Night,OP180,-18.0,2.4
PR20241103487,2024-11-03,HF-PATTY-CUTLET-1KG,4.09,3.53,Ahmedabad Plant 2,Night,OP218,-19.7,3.5
PR20241103733,2024-11-03,HF-FF-CRINKLE-2.5KG,3.2,2.73,Ahmedabad Plant 2,Evening,OP118,-19.2,2.1
PR20241103245,2024-11-03,HF-POTATO-SMILES-500G,6.83,5.97,Rajkot Plant,Evening,OP169,-18.1,3.1
PR20241103822,2024-11-03,HF-FF-SHOESTRING-2.5KG,6.92,5.72,Ahmedabad Plant 1,Morning,OP105,-20.0,5.7
PR20241103456,2024-11-03,HF-ALOO-TIKKI-1KG,3.07,2.57,Ahmedabad Plant 2,Morning,OP182,-19.3,2.4
PR20241103916,2024-11-03,HF-PATTY-ALOO-1KG,2.54,2.09,Ahmedabad Plant 1,Night,OP142,-18.8,4.2
