date,revenue_source,product_category,revenue_inr,cogs_inr,gross_margin_inr
2024-07-05,B2B,Specialty,598906.88,371322.27,227584.61
2024-07-05,B2C,French Fries,43772.43,24074.84,19697.59
2024-07-05,B2C,Patties,41967.19,23081.95,18885.24
2024-07-05,B2C,Specialty,28556.31,15705.97,12850.34
2024-07-06,B2B,French Fries,1455159.07,902198.62,552960.45
2024-07-06,B2B,Patties,220174.18,136507.99,83666.19
2024-07-06,B2B,Specialty,592884.13,367588.16,225295.97
2024-07-06,B2C,French Fries,40638.99,22351.44,18287.55
2024-07-06,B2C,Patties,38549.34,21202.14,17347.2
2024-07-06,B2C,Specialty,15713.29,8642.31,7070.98
2024-07-07,B2B,Specialty,501768.15,311096.25,190671.9
2024-07-07,B2C,French Fries,23928.95,13160.92,10768.03
2024-07-07,B2C,Patties,29691.87,16330.53,13361.34
2024-07-07,B2C,Specialty,21206.12,11663.37,9542.75
2024-07-08,B2B,French Fries,784469.6,486371.15,298098.45
2024-07-08,B2B,Specialty,760652.06,471604.28,289047.78
2024-07-08,B2C,French Fries,25542.75,14048.51,11494.24
2024-07-08,B2C,Patties,35974.92,19786.21,16188.71
2024-07-08,B2C,Specialty,19958.01,10976.91,8981.1
2024-07-09,B2B,Specialty,547761.74,339612.28,208149.46
2024-07-09,B2C,French Fries,27958.76,15377.32,12581.44
2024-07-09,B2C,Patties,33259.1,18292.5,14966.59
2024-07-09,B2C,Specialty,20026.06,11014.33,9011.73
2024-07-10,B2B,Patties,209987.0,130191.94,79795.06
2024-07-10,B2B,Specialty,138055.8,85594.6,52461.2
2024-07-10,B2C,French Fries,31140.41,17127.23,14013.18
2024-07-10,B2C,Patties,40985.64,22542.1,18443.54
2024-07-10,B2C,Specialty,32994.41,18146.93,14847.48
2024-07-11,B2B,French Fries,302307.61,187430.72,114876.89
2024-07-11,B2C,French Fries,21317.2,11724.46,9592.74
2024-07-11,B2C,Patties,19691.26,10830.19,8861.07
2024-07-11,B2C,Specialty,18038.59,9921.22,8117.37
2024-07-12,B2B,Patties,376877.0,233663.74,143213.26
2024-07-12,B2B,Specialty,913396.23,566305.66,347090.57
2024-07-12,B2C,French Fries,37736.15,20754.88,16981.27
2024-07-12,B2C,Patties,42848.25,23566.54,19281.71
2024-07-12,B2C,Specialty,21631.77,11897.47,9734.3
2024-07-13,B2B,Patties,685043.03,424726.68,260316.35
2024-07-13,B2B,Specialty,493112.28,305729.61,187382.67
2024-07-13,B2C,French Fries,29492.76,16221.02,13271.74
2024-07-13,B2C,Patties,25928.32,14260.58,11667.74
2024-07-13,B2C,Specialty,16404.98,9022.74,7382.24
2024-07-14,B2B,French Fries,586158.14,363418.05,222740.09
2024-07-14,B2B,Specialty,695358.91,431122.52,264236.39
2024-07-14,B2C,French Fries,34858.38,19172.11,15686.27
2024-07-14,B2C,Patties,41843.35,23013.84,18829.51
2024-07-14,B2C,Specialty,26050.13,14327.57,11722.56
2024-07-15,B2B,French Fries,273450.7,169539.43,103911.27
2024-07-15,B2B,Specialty,482466.7,299129.35,183337.35
2024-07-15,B2C,French Fries,28681.84,15775.01,12906.83
2024-07-15,B2C,Patties,39900.03,21945.02,17955.01
2024-07-15,B2C,Specialty,21908.0,12049.4,9858.6
2024-07-16,B2B,French Fries,182770.65,113317.8,69452.85
2024-07-16,B2B,Patties,385609.27,239077.75,146531.52
2024-07-16,B2B,Specialty,384801.75,238577.08,146224.66
2024-07-16,B2C,French Fries,42209.28,23215.1,18994.18
2024-07-16,B2C,Patties,40648.97,22356.93,18292.04
2024-07-16,B2C,Specialty,21950.19,12072.6,9877.59
2024-07-17,B2B,French Fries,146965.24,91118.45,55846.79
2024-07-17,B2B,Specialty,683289.92,423639.75,259650.17
2024-07-17,B2C,French Fries,31143.21,17128.77,14014.44
2024-07-17,B2C,Patties,37126.46,20419.55,16706.91
2024-07-17,B2C,Specialty,21489.68,11819.32,9670.36
2024-07-18,B2B,French Fries,807932.66,500918.25,307014.41
2024-07-18,B2B,Patties,136453.0,84600.86,51852.14
2024-07-18,B2C,French Fries,39464.18,21705.3,17758.88
2024-07-18,B2C,Patties,30318.84,16675.36,13643.48
2024-07-18,B2C,Specialty,28041.48,15422.81,12618.67
2024-07-19,B2B,French Fries,197872.34,122680.85,75191.49
2024-07-19,B2C,French Fries,46938.33,25816.08,21122.25
2024-07-19,B2C,Patties,42391.77,23315.47,19076.3
2024-07-19,B2C,Specialty,30158.29,16587.06,13571.23
2024-07-20,B2B,Specialty,1136513.3,704638.25,431875.05
2024-07-20,B2C,French Fries,41160.53,22638.29,18522.24
2024-07-20,B2C,Patties,38483.4,21165.87,17317.53
2024-07-20,B2C,Specialty,17602.9,9681.59,7921.3
2024-07-21,B2B,Specialty,1972418.53,1222899.49,749519.04
2024-07-21,B2C,French Fries,34810.43,19145.74,15664.69
2024-07-21,B2C,Patties,36650.74,20157.91,16492.83
2024-07-21,B2C,Specialty,19267.71,10597.24,8670.47
2024-07-22,B2B,Patties,842153.14,522134.95,320018.19
2024-07-22,B2B,Specialty,661441.01,410093.43,251347.58
2024-07-22,B2C,French Fries,32785.65,18032.11,14753.54
2024-07-22,B2C,Patties,30067.04,16536.87,13530.17
2024-07-22,B2C,Specialty,18306.35,10068.49,8237.86
2024-07-23,B2B,French Fries,601702.04,373055.26,228646.78
2024-07-23,B2B,Patties,192891.41,119592.67,73298.74
2024-07-23,B2B,Specialty,156527.21,97046.87,59480.34
2024-07-23,B2C,French Fries,25380.03,13959.02,11421.01
2024-07-23,B2C,Patties,17873.92,9830.66,8043.26
2024-07-23,B2C,Specialty,18370.64,10103.85,8266.79
2024-07-24,B2B,French Fries,194817.89,120787.09,74030.8
2024-07-24,B2B,Patties,617079.27,382589.15,234490.12
2024-07-24,B2B,Specialty,217113.97,134610.66,82503.31
2024-07-24,B2C,French Fries,27005.47,14853.01,12152.46
2024-07-24,B2C,Patties,18541.82,10198.0,8343.82
2024-07-24,B2C,Specialty,14386.91,7912.8,6474.11
2024-07-25,B2B,French Fries,84663.63,52491.45,32172.18
2024-07-25,B2C,French Fries,41018.47,22560.16,18458.31
2024-07-25,B2C,Patties,40611.1,22336.11,18275.0
2024-07-25,B2C,Specialty,26061.4,14333.77,11727.63
2024-07-26,B2B,French Fries,1403162.39,869960.68,533201.71
2024-07-26,B2B,Patties,1018693.25,631589.81,387103.44
2024-07-26,B2B,Specialty,314248.7,194834.19,119414.51
2024-07-26,B2C,French Fries,28122.79,15467.53,12655.26
2024-07-26,B2C,Patties,27271.95,14999.57,12272.38
2024-07-26,B2C,Specialty,14738.06,8105.93,6632.13
2024-07-27,B2B,Patties,1335926.85,828274.65,507652.2
2024-07-27,B2B,Specialty,1065454.95,660582.07,404872.88
2024-07-27,B2C,French Fries,39055.49,21480.52,17574.97
2024-07-27,B2C,Patties,44136.17,24274.89,19861.28
2024-07-27,B2C,Specialty,29773.81,16375.6,13398.21
2024-07-28,B2B,French Fries,475599.52,294871.7,180727.82
2024-07-28,B2B,Patties,465230.6,288442.97,176787.63
2024-07-28,B2B,Specialty,194333.99,120487.07,73846.92
2024-07-28,B2C,French Fries,11338.12,6235.97,5102.15
2024-07-28,B2C,Patties,11642.41,6403.33,5239.08
2024-07-28,B2C,Specialty,11433.88,6288.63,5145.25
2024-07-29,B2B,French Fries,111103.22,68884.0,42219.22
2024-07-29,B2C,French Fries,47982.26,26390.24,21592.02
2024-07-29,B2C,Patties,43369.87,23853.43,19516.44
2024-07-29,B2C,Specialty,22313.61,12272.49,10041.12
2024-07-30,B2B,French Fries,236772.45,146798.92,89973.53
2024-07-30,B2B,Patties,337085.97,208993.3,128092.67
2024-07-30,B2B,Specialty,1223759.52,758730.9,465028.62
2024-07-30,B2C,French Fries,27798.93,15289.41,12509.52
2024-07-30,B2C,Patties,29404.96,16172.73,13232.23
2024-07-30,B2C,Specialty,20324.23,11178.33,9145.9
2024-07-31,B2B,French Fries,1428224.01,885498.89,542725.12
2024-07-31,B2B,Patties,1142755.57,708508.45,434247.12
2024-07-31,B2C,French Fries,47932.28,26362.75,21569.53
2024-07-31,B2C,Patties,42363.8,23300.09,19063.71
2024-07-31,B2C,Specialty,29261.69,16093.93,13167.76
2024-08-01,B2B,Specialty,855788.13,530588.64,325199.49
2024-08-01,B2C,French Fries,10156.9,5586.3,4570.6
2024-08-01,B2C,Patties,18039.4,9921.67,8117.73
2024-08-01,B2C,Specialty,10864.84,5975.66,4889.18
2024-08-02,B2B,French Fries,719783.05,446265.49,273517.56
2024-08-02,B2B,Patties,1021381.81,633256.72,388125.09
2024-08-02,B2B,Specialty,285973.06,177303.3,108669.76
2024-08-02,B2C,French Fries,42706.71,23488.69,19218.02
2024-08-02,B2C,Patties,50669.49,27868.22,22801.27
2024-08-02,B2C,Specialty,19763.85,10870.12,8893.73
2024-08-03,B2B,French Fries,609387.43,377820.21,231567.22
2024-08-03,B2C,French Fries,15401.18,8470.65,6930.53
2024-08-03,B2C,Patties,12327.9,6780.35,5547.56
2024-08-03,B2C,Specialty,14293.39,7861.36,6432.03
2024-08-04,B2B,French Fries,599049.75,371410.84,227638.91
2024-08-04,B2B,Patties,787181.3,488052.41,299128.89
2024-08-04,B2B,Specialty,140365.54,87026.63,53338.91
2024-08-04,B2C,French Fries,29363.2,16149.76,13213.44
2024-08-04,B2C,Patties,28612.79,15737.03,12875.76
2024-08-04,B2C,Specialty,17401.76,9570.97,7830.79
2024-08-05,B2B,French Fries,330217.43,204734.81,125482.62
2024-08-05,B2B,Patties,122535.23,75971.84,46563.39
2024-08-05,B2B,Specialty,290136.21,179884.45,110251.76
2024-08-05,B2C,French Fries,33675.91,18521.75,15154.16
2024-08-05,B2C,Patties,25992.61,14295.94,11696.67
2024-08-05,B2C,Specialty,25584.7,14071.58,11513.11
2024-08-06,B2B,French Fries,250534.05,155331.11,95202.94
2024-08-06,B2B,Patties,349641.56,216777.77,132863.79
2024-08-06,B2C,French Fries,21058.72,11582.3,9476.42
2024-08-06,B2C,Patties,17513.66,9632.51,7881.15
2024-08-06,B2C,Specialty,11936.28,6564.95,5371.33
2024-08-07,B2B,Patties,179542.54,111316.37,68226.17
2024-08-07,B2B,Specialty,499618.0,309763.16,189854.84
2024-08-07,B2C,French Fries,30966.41,17031.53,13934.88
2024-08-07,B2C,Patties,34653.38,19059.36,15594.02
2024-08-07,B2C,Specialty,25219.04,13870.47,11348.57
2024-08-08,B2B,Patties,61638.82,38216.07,23422.75
2024-08-08,B2C,French Fries,22011.79,12106.48,9905.31
2024-08-08,B2C,Patties,23792.76,13086.02,10706.74
2024-08-08,B2C,Specialty,21317.23,11724.48,9592.75
2024-08-09,B2B,French Fries,688491.7,426864.85,261626.85
2024-08-09,B2B,Patties,1610958.33,998794.16,612164.17
2024-08-09,B2C,French Fries,36175.15,19896.33,16278.82
2024-08-09,B2C,Patties,39793.26,21886.29,17906.97
2024-08-09,B2C,Specialty,27600.88,15180.48,12420.4
2024-08-10,B2B,French Fries,282666.43,175253.19,107413.24
2024-08-10,B2B,Patties,639541.04,396515.44,243025.6
2024-08-10,B2B,Specialty,596021.05,369533.05,226488.0
2024-08-10,B2C,French Fries,23194.48,12756.96,10437.52
2024-08-10,B2C,Patties,11290.47,6209.76,5080.71
2024-08-10,B2C,Specialty,13277.9,7302.85,5975.06
2024-08-11,B2B,French Fries,341286.88,211597.87,129689.01
2024-08-11,B2B,Patties,1187656.12,736346.79,451309.33
2024-08-11,B2B,Specialty,1270746.67,787862.94,482883.73
2024-08-11,B2C,French Fries,38597.44,21228.59,17368.85
2024-08-11,B2C,Patties,21415.73,11778.65,9637.08
2024-08-11,B2C,Specialty,20225.06,11123.78,9101.28
2024-08-12,B2B,French Fries,1201234.43,744765.35,456469.08
2024-08-12,B2B,Specialty,302083.23,187291.6,114791.63
2024-08-12,B2C,French Fries,17046.67,9375.67,7671.0
2024-08-12,B2C,Patties,23027.71,12665.24,10362.47
2024-08-12,B2C,Specialty,17497.55,9623.65,7873.9
2024-08-13,B2B,Patties,623600.43,386632.27,236968.16
2024-08-13,B2B,Specialty,701977.68,435226.16,266751.52
2024-08-13,B2C,French Fries,12721.6,6996.88,5724.72
2024-08-13,B2C,Patties,10534.11,5793.76,4740.35
2024-08-13,B2C,Specialty,10225.6,5624.08,4601.52
2024-08-14,B2C,French Fries,26956.9,14826.3,12130.6
2024-08-14,B2C,Patties,25232.73,13878.0,11354.73
2024-08-14,B2C,Specialty,16264.26,8945.34,7318.92
2024-08-15,B2B,French Fries,2352739.14,1458698.27,894040.87
2024-08-15,B2B,Specialty,1033415.91,640717.86,392698.05
2024-08-15,B2C,French Fries,33532.53,18442.89,15089.64
2024-08-15,B2C,Patties,31561.52,17358.84,14202.68
2024-08-15,B2C,Specialty,17831.94,9807.57,8024.37
2024-08-16,B2B,French Fries,509101.1,315642.68,193458.42
2024-08-16,B2B,Specialty,165321.71,102499.46,62822.25
2024-08-16,B2C,French Fries,29372.19,16154.7,13217.49
2024-08-16,B2C,Patties,41354.75,22745.11,18609.64
2024-08-16,B2C,Specialty,27772.98,15275.14,12497.84
2024-08-17,B2B,French Fries,913640.87,566457.34,347183.53
2024-08-17,B2B,Patties,852755.14,528708.19,324046.95
2024-08-17,B2B,Specialty,137326.64,85142.52,52184.12
2024-08-17,B2C,French Fries,36838.38,20261.11,16577.27
2024-08-17,B2C,Patties,44288.53,24358.69,19929.84
2024-08-17,B2C,Specialty,18562.96,10209.63,8353.33
2024-08-18,B2B,Patties,758948.21,470547.89,288400.32
2024-08-18,B2B,Specialty,118004.01,73162.49,44841.52
2024-08-18,B2C,French Fries,44071.31,24239.22,19832.09
2024-08-18,B2C,Patties,38256.47,21041.06,17215.41
2024-08-18,B2C,Specialty,26222.98,14422.64,11800.34
2024-08-19,B2B,French Fries,925154.81,573595.98,351558.83
2024-08-19,B2B,Patties,1422099.57,881701.73,540397.84
2024-08-19,B2B,Specialty,296007.63,183524.73,112482.9
2024-08-19,B2C,French Fries,39824.2,21903.31,17920.89
2024-08-19,B2C,Patties,30688.24,16878.53,13809.71
2024-08-19,B2C,Specialty,28489.06,15668.98,12820.08
2024-08-20,B2B,French Fries,256616.74,159102.38,97514.36
2024-08-20,B2B,Patties,1056138.95,654806.15,401332.8
2024-08-20,B2B,Specialty,640888.28,397350.73,243537.55
2024-08-20,B2C,French Fries,14348.76,7891.82,6456.94
2024-08-20,B2C,Patties,22876.5,12582.08,10294.43
2024-08-20,B2C,Specialty,7663.96,4215.18,3448.78
2024-08-21,B2B,Patties,89264.96,55344.28,33920.68
2024-08-21,B2B,Specialty,301932.3,187198.03,114734.27
2024-08-21,B2C,French Fries,24144.75,13279.61,10865.14
2024-08-21,B2C,Patties,13150.2,7232.61,5917.59
2024-08-21,B2C,Specialty,13984.81,7691.65,6293.16
2024-08-22,B2B,French Fries,373828.5,231773.67,142054.83
2024-08-22,B2B,Specialty,808800.38,501456.24,307344.14
2024-08-22,B2C,French Fries,34216.01,18818.81,15397.2
2024-08-22,B2C,Patties,37469.95,20608.47,16861.48
2024-08-22,B2C,Specialty,17698.31,9734.07,7964.24
2024-08-23,B2B,French Fries,216597.02,134290.15,82306.87
2024-08-23,B2B,Patties,57137.32,35425.14,21712.18
2024-08-23,B2B,Specialty,761633.98,472213.07,289420.91
2024-08-23,B2C,French Fries,23524.5,12938.48,10586.03
2024-08-23,B2C,Patties,23567.81,12962.3,10605.51
2024-08-23,B2C,Specialty,14482.25,7965.24,6517.01
2024-08-24,B2B,French Fries,502965.36,311838.52,191126.84
2024-08-24,B2B,Patties,526114.23,326190.82,199923.41
2024-08-24,B2B,Specialty,1776595.99,1101489.51,675106.48
2024-08-24,B2C,French Fries,19121.19,10516.65,8604.54
2024-08-24,B2C,Patties,17721.21,9746.67,7974.54
2024-08-24,B2C,Specialty,15096.55,8303.1,6793.45
2024-08-25,B2B,Patties,546807.24,339020.49,207786.75
2024-08-25,B2C,French Fries,18269.24,10048.08,8221.16
2024-08-25,B2C,Patties,21996.05,12097.83,9898.22
2024-08-25,B2C,Specialty,18326.85,10079.77,8247.08
2024-08-26,B2B,French Fries,324723.39,201328.5,123394.89
2024-08-26,B2B,Specialty,490665.48,304212.6,186452.88
2024-08-26,B2C,French Fries,34226.56,18824.61,15401.95
2024-08-26,B2C,Patties,29170.26,16043.64,13126.62
2024-08-26,B2C,Specialty,17417.4,9579.57,7837.83
2024-08-27,B2B,Patties,746547.89,462859.69,283688.2
2024-08-27,B2C,French Fries,29565.45,16261.0,13304.45
2024-08-27,B2C,Patties,38760.8,21318.44,17442.36
2024-08-27,B2C,Specialty,26145.48,14380.01,11765.47
2024-08-28,B2B,French Fries,1980959.02,1228194.59,752764.43
2024-08-28,B2B,Patties,613637.6,380455.31,233182.29
2024-08-28,B2B,Specialty,1863602.02,1155433.25,708168.77
2024-08-28,B2C,French Fries,7351.68,4043.42,3308.26
2024-08-28,B2C,Patties,16927.5,9310.12,7617.38
2024-08-28,B2C,Specialty,11639.78,6401.88,5237.9
2024-08-29,B2B,Specialty,86917.25,53888.7,33028.56
2024-08-29,B2C,French Fries,42594.44,23426.94,19167.5
2024-08-29,B2C,Patties,36625.06,20143.78,16481.28
2024-08-29,B2C,Specialty,25715.77,14143.67,11572.1
2024-08-30,B2B,French Fries,720197.48,446522.44,273675.04
2024-08-30,B2C,French Fries,42939.49,23616.72,19322.77
2024-08-30,B2C,Patties,49926.44,27459.54,22466.9
2024-08-30,B2C,Specialty,22389.72,12314.35,10075.37
2024-08-31,B2B,French Fries,390079.7,241849.41,148230.29
2024-08-31,B2B,Patties,603433.39,374128.7,229304.69
2024-08-31,B2B,Specialty,561404.35,348070.7,213333.65
2024-08-31,B2C,French Fries,34032.85,18718.07,15314.78
2024-08-31,B2C,Patties,44908.21,24699.52,20208.69
2024-08-31,B2C,Specialty,18130.91,9972.0,8158.91
2024-09-01,B2B,French Fries,1204571.17,746834.13,457737.04
2024-09-01,B2B,Specialty,239381.34,148416.43,90964.91
2024-09-01,B2C,French Fries,11736.83,6455.26,5281.57
2024-09-01,B2C,Patties,13652.81,7509.05,6143.76
2024-09-01,B2C,Specialty,6210.01,3415.51,2794.5
2024-09-02,B2B,French Fries,406595.27,252089.07,154506.2
2024-09-02,B2B,Patties,528925.98,327934.11,200991.87
2024-09-02,B2C,French Fries,39189.41,21554.18,17635.23
2024-09-02,B2C,Patties,39582.82,21770.55,17812.27
2024-09-02,B2C,Specialty,26685.97,14677.28,12008.69
2024-09-03,B2B,French Fries,98201.88,60885.17,37316.71
2024-09-03,B2B,Patties,196229.43,121662.25,74567.18
2024-09-03,B2B,Specialty,1333298.24,826644.91,506653.33
2024-09-03,B2C,French Fries,17457.47,9601.61,7855.86
2024-09-03,B2C,Patties,9304.65,5117.56,4187.09
2024-09-03,B2C,Specialty,3021.77,1661.97,1359.8
2024-09-04,B2B,French Fries,345070.88,213943.95,131126.93
2024-09-04,B2B,Patties,91796.19,56913.64,34882.55
2024-09-04,B2B,Specialty,561549.03,348160.4,213388.63
2024-09-04,B2C,French Fries,32580.68,17919.37,14661.31
2024-09-04,B2C,Patties,29576.43,16267.04,13309.39
2024-09-04,B2C,Specialty,26983.05,14840.68,12142.37
2024-09-05,B2B,French Fries,697427.95,432405.33,265022.62
2024-09-05,B2B,Patties,437092.63,270997.43,166095.2
2024-09-05,B2B,Specialty,535013.16,331708.16,203305.0
2024-09-05,B2C,French Fries,25634.09,14098.75,11535.34
2024-09-05,B2C,Patties,24699.4,13584.67,11114.73
2024-09-05,B2C,Specialty,17640.92,9702.51,7938.41
2024-09-06,B2B,Patties,422152.98,261734.85,160418.13
2024-09-06,B2B,Specialty,559750.08,347045.05,212705.03
2024-09-06,B2C,French Fries,49691.48,27330.31,22361.17
2024-09-06,B2C,Patties,25060.03,13783.02,11277.01
2024-09-06,B2C,Specialty,31132.11,17122.66,14009.45
2024-09-07,B2B,Specialty,2067415.32,1281797.5,785617.82
2024-09-07,B2C,French Fries,48073.75,26440.56,21633.19
2024-09-07,B2C,Patties,44302.44,24366.34,19936.1
2024-09-07,B2C,Specialty,26122.43,14367.34,11755.09
2024-09-08,B2C,French Fries,44258.77,24342.32,19916.45
2024-09-08,B2C,Patties,40255.0,22140.25,18114.75
2024-09-08,B2C,Specialty,18082.41,9945.33,8137.08
2024-09-09,B2B,French Fries,377757.68,234209.76,143547.92
2024-09-09,B2B,Specialty,178487.01,110661.95,67825.06
2024-09-09,B2C,French Fries,19505.99,10728.29,8777.7
2024-09-09,B2C,Patties,23394.79,12867.13,10527.66
2024-09-09,B2C,Specialty,13699.7,7534.84,6164.86
2024-09-10,B2B,French Fries,776243.53,481270.99,294972.54
2024-09-10,B2B,Patties,675672.0,418916.64,256755.36
2024-09-10,B2B,Specialty,266819.99,165428.39,101391.6
2024-09-10,B2C,French Fries,14867.54,8177.15,6690.39
2024-09-10,B2C,Patties,17991.41,9895.28,8096.13
2024-09-10,B2C,Specialty,10193.5,5606.42,4587.08
2024-09-11,B2B,French Fries,1179214.88,731113.23,448101.65
2024-09-11,B2B,Specialty,764093.15,473737.75,290355.4
2024-09-11,B2C,French Fries,43061.0,23683.55,19377.45
2024-09-11,B2C,Patties,43488.05,23918.43,19569.62
2024-09-11,B2C,Specialty,20377.51,11207.63,9169.88
2024-09-12,B2B,Patties,548014.35,339768.9,208245.45
2024-09-12,B2B,Specialty,549808.14,340881.05,208927.09
2024-09-12,B2C,French Fries,44842.84,24663.56,20179.28
2024-09-12,B2C,Patties,35889.31,19739.12,16150.19
2024-09-12,B2C,Specialty,31336.07,17234.84,14101.23
2024-09-13,B2B,French Fries,672745.01,417101.91,255643.1
2024-09-13,B2B,Patties,237942.55,147524.38,90418.17
2024-09-13,B2B,Specialty,1789249.83,1109334.89,679914.94
2024-09-13,B2C,French Fries,30830.48,16956.76,13873.72
2024-09-13,B2C,Patties,32336.91,17785.3,14551.61
2024-09-13,B2C,Specialty,16091.89,8850.54,7241.35
2024-09-14,B2B,French Fries,403377.26,250093.9,153283.36
2024-09-14,B2B,Patties,882036.03,546862.34,335173.69
2024-09-14,B2C,French Fries,24147.68,13281.22,10866.46
2024-09-14,B2C,Patties,31788.58,17483.72,14304.86
2024-09-14,B2C,Specialty,20299.79,11164.88,9134.91
2024-09-15,B2B,French Fries,597907.65,370702.74,227204.91
2024-09-15,B2B,Patties,593831.79,368175.71,225656.08
2024-09-15,B2B,Specialty,554098.0,343540.76,210557.24
2024-09-15,B2C,French Fries,18299.92,10064.96,8234.96
2024-09-15,B2C,Patties,20020.57,11011.31,9009.26
2024-09-15,B2C,Specialty,18504.0,10177.2,8326.8
2024-09-16,B2B,French Fries,512203.17,317565.97,194637.2
2024-09-16,B2B,Patties,124268.42,77046.42,47222.0
2024-09-16,B2C,French Fries,21162.54,11639.4,9523.14
2024-09-16,B2C,Patties,14130.09,7771.55,6358.54
2024-09-16,B2C,Specialty,13047.55,7176.15,5871.4
2024-09-17,B2B,French Fries,380223.15,235738.35,144484.8
2024-09-17,B2B,Specialty,1361687.1,844246.0,517441.1
2024-09-17,B2C,French Fries,28001.15,15400.63,12600.52
2024-09-17,B2C,Patties,25300.46,13915.25,11385.21
2024-09-17,B2C,Specialty,18623.98,10243.19,8380.79
2024-09-18,B2B,French Fries,290784.2,180286.2,110498.0
2024-09-18,B2C,French Fries,28125.83,15469.21,12656.62
2024-09-18,B2C,Patties,27605.27,15182.9,12422.37
2024-09-18,B2C,Specialty,18701.36,10285.75,8415.61
2024-09-19,B2B,French Fries,671539.88,416354.73,255185.15
2024-09-19,B2B,Specialty,784915.02,486647.31,298267.71
2024-09-19,B2C,French Fries,36204.37,19912.4,16291.97
2024-09-19,B2C,Patties,29347.22,16140.97,13206.25
2024-09-19,B2C,Specialty,27600.79,15180.43,12420.36
2024-09-20,B2B,French Fries,827901.78,513299.1,314602.68
2024-09-20,B2B,Specialty,857769.4,531817.03,325952.37
2024-09-20,B2C,French Fries,8914.64,4903.05,4011.59
2024-09-20,B2C,Patties,19394.83,10667.16,8727.67
2024-09-20,B2C,Specialty,9782.48,5380.36,4402.12
2024-09-21,B2B,French Fries,249542.17,154716.15,94826.02
2024-09-21,B2B,Specialty,789109.21,489247.71,299861.5
2024-09-21,B2C,French Fries,46141.91,25378.05,20763.86
2024-09-21,B2C,Patties,43731.68,24052.42,19679.26
2024-09-21,B2C,Specialty,25975.86,14286.72,11689.14
2024-09-22,B2B,French Fries,175976.86,109105.65,66871.21
2024-09-22,B2B,Patties,603005.74,373863.56,229142.18
