batch_id,farmer_id,procurement_date,quantity_mt,variety,quality_grade,price_per_mt,moisture_content,defect_percentage
PB202512109770,F0405,2023-12-01,26.4,3797,Grade A,16615.72,80.2,2.0
PB202512108699,F0405,2023-09-24,6.64,Kufri Chipsona,Grade B,27104.86,75.7,6.2
PB202512103248,F0405,2024-03-01,25.12,Kufri Chipsona,Grade B,20155.46,81.1,4.1
PB202512109022,F0405,2023-11-22,9.33,3797,Premium,15334.68,73.0,2.0
PB202512102031,F0405,2024-12-27,18.95,3797,Grade A,16294.62,70.5,1.3
PB202512105734,F0405,2023-07-04,8.65,FL-1867,Grade C,24731.6,74.3,7.3
PB202512106311,F0405,2023-10-04,6.75,FL-1867,Grade C,21862.25,77.4,2.3
PB202512106019,F0405,2023-01-27,21.98,FL-1867,Grade A,20343.67,75.2,7.0
PB202512105563,F0406,2024-11-26,8.77,3797,Grade B,16951.86,71.1,2.5
PB202512104085,F0406,2024-05-18,3.91,FL-1867,Grade B,27341.07,70.9,4.0
PB202512106922,F0406,2023-08-28,6.26,3797,Premium,27189.54,82.0,6.3
PB202512109521,F0406,2023-02-23,29.27,FL-1867,Grade B,20509.71,81.6,6.0
PB202512105775,F0406,2022-08-29,2.64,FL-1867,Grade B,23215.36,77.8,3.5
PB202512106527,F0406,2023-02-26,11.83,FL-1867,Grade A,19041.79,81.2,1.2
PB202512107416,F0406,2024-10-14,24.23,Kufri Chipsona,Grade A,20059.09,81.6,7.5
PB202512108521,F0406,2023-07-09,8.1,3797,Grade C,24163.27,72.5,4.8
PB202512102180,F0406,2022-10-27,24.13,3797,Grade A,21269.68,79.5,2.4
PB202512107440,F0407,2024-02-11,19.99,FL-2027,Grade B,17325.21,70.1,2.4
PB202512105174,F0407,2022-05-17,2.91,Kufri Chipsona,Premium,26741.75,73.1,3.0
PB202512105539,F0407,2024-07-20,9.68,Kufri Chipsona,Grade C,23032.69,70.1,3.0
PB202512108007,F0407,2023-02-12,7.98,Kufri Chipsona,Grade A,15719.66,70.9,5.2
PB202512107338,F0407,2022-08-10,3.51,3797,Grade A,22889.94,80.3,4.0
PB202512106920,F0408,2022-10-14,27.89,FL-2027,Premium,18485.57,74.8,6.3
PB202512105544,F0408,2022-03-26,6.83,FL-2027,Grade B,15626.35,77.8,4.4
PB202512102571,F0408,2023-07-04,8.32,Kufri Chipsona,Premium,27330.17,74.7,5.2
PB202512101981,F0408,2023-02-24,17.52,FL-2027,Premium,21871.27,80.0,7.4
PB202512105541,F0408,2022-08-17,4.03,3797,Grade A,26180.21,73.2,2.5
PB202512105370,F0409,2023-05-08,9.55,3797,Premium,20154.44,81.6,2.0
PB202512106189,F0409,2023-04-30,8.56,FL-1867,Premium,22207.38,74.2,2.5
PB202512107279,F0409,2022-12-18,19.64,FL-1867,Grade B,17436.67,77.9,1.1
PB202512102493,F0409,2022-02-05,6.61,3797,Grade C,15697.63,75.0,6.7
PB202512105033,F0409,2024-09-22,9.11,Kufri Chipsona,Premium,21958.49,76.9,6.4
PB202512103713,F0409,2023-03-29,12.22,FL-1867,Premium,17863.05,76.3,1.9
PB202512101051,F0409,2023-03-28,5.65,FL-1867,Grade A,16069.64,77.5,1.5
PB202512107335,F0409,2023-09-24,3.52,Kufri Chipsona,Grade A,22702.83,70.9,2.3
PB202512102343,F0409,2023-03-14,27.78,Kufri Chipsona,Premium,15135.09,77.8,3.7
PB202512107299,F0409,2024-06-28,7.38,Kufri Chipsona,Grade A,24709.53,72.7,6.9
PB202512109053,F0410,2023-07-11,5.94,Kufri Chipsona,Premium,26580.29,74.9,7.9
PB202512101339,F0410,2024-12-09,24.26,Kufri Chipsona,Grade A,21761.65,76.2,4.3
PB202512108244,F0410,2024-11-05,23.89,FL-1867,Grade A,21162.04,81.6,3.3
PB202512102267,F0410,2024-02-03,24.97,Kufri Chipsona,Premium,16474.52,76.5,2.3
PB202512106148,F0411,2024-04-07,4.78,3797,Premium,27450.87,71.8,5.4
PB202512105762,F0411,2024-04-09,6.74,FL-1867,Grade A,20965.91,73.9,4.9
PB202512108695,F0411,2024-02-17,9.68,FL-2027,Grade A,20604.37,81.7,2.5
PB202512102059,F0411,2023-05-15,3.5,Kufri Chipsona,Grade A,23639.48,79.0,3.0
PB202512106655,F0411,2022-02-14,5.5,3797,Grade A,18788.54,81.5,3.7
PB202512108148,F0411,2024-02-20,15.5,Kufri Chipsona,Premium,21782.31,78.3,6.0
PB202512106705,F0412,2022-07-03,6.5,FL-1867,Grade A,27796.87,78.3,7.3
PB202512105257,F0412,2023-07-06,7.6,Kufri Chipsona,Grade A,25880.93,73.5,3.1
PB202512109473,F0412,2022-11-20,24.57,FL-1867,Premium,17076.94,76.8,2.7
PB202512106973,F0412,2022-03-16,25.42,FL-2027,Grade C,15773.51,80.0,5.2
PB202512103601,F0412,2023-04-14,3.5,FL-2027,Premium,24336.28,73.4,3.3
PB202512109605,F0412,2022-04-13,4.81,3797,Grade A,20506.55,81.8,1.2
PB202512103320,F0412,2024-07-16,7.3,Kufri Chipsona,Premium,22969.82,77.8,3.5
PB202512104047,F0412,2023-07-25,7.39,FL-1867,Grade B,25833.88,78.3,1.8
PB202512109528,F0412,2024-04-18,7.26,FL-2027,Grade A,22239.9,70.3,3.9
PB202512101854,F0412,2023-04-20,5.47,FL-1867,Grade B,23737.39,78.5,3.2
PB202512103751,F0413,2024-08-21,4.52,FL-1867,Grade C,20484.42,78.2,5.0
PB202512104201,F0413,2022-02-05,13.74,FL-2027,Grade B,19936.32,76.4,4.3
PB202512105408,F0413,2022-05-18,6.09,FL-1867,Grade B,25090.79,77.9,3.0
PB202512108578,F0413,2024-12-29,8.52,3797,Premium,16096.44,77.7,7.1
PB202512104060,F0413,2023-01-02,15.24,FL-1867,Premium,16186.64,79.1,6.8
PB202512103814,F0413,2022-01-18,27.01,3797,Grade A,19247.82,80.3,1.1
PB202512109206,F0413,2024-11-17,7.68,FL-2027,Grade B,15648.03,78.6,1.5
PB202512101792,F0413,2024-03-17,17.41,Kufri Chipsona,Premium,18308.95,73.7,7.1
PB202512107016,F0414,2022-09-28,3.36,3797,Premium,22819.7,79.3,1.2
PB202512103869,F0414,2024-08-05,7.38,FL-2027,Premium,26531.18,81.2,7.1
PB202512101692,F0414,2023-05-24,4.56,FL-2027,Premium,24690.91,70.9,2.8
PB202512105705,F0414,2024-02-12,7.36,Kufri Chipsona,Premium,17206.31,80.5,3.4
PB202512107471,F0414,2024-12-19,19.05,Kufri Chipsona,Grade B,18033.67,75.5,7.8
PB202512109514,F0414,2024-12-11,12.4,3797,Grade A,19391.27,75.0,1.4
PB202512107679,F0415,2023-05-30,5.91,FL-1867,Grade A,26506.75,71.2,1.5
PB202512103068,F0415,2024-10-27,8.84,FL-2027,Grade B,20350.8,78.7,5.0
PB202512107021,F0415,2023-02-28,16.71,3797,Premium,21218.28,79.2,6.7
PB202512107756,F0415,2022-08-25,8.51,Kufri Chipsona,Grade A,25141.74,75.5,7.1
PB202512101391,F0415,2024-02-09,28.15,3797,Grade A,15166.64,70.6,7.7
PB202512101262,F0415,2024-09-24,4.22,FL-1867,Premium,26986.96,74.7,1.8
PB202512103411,F0415,2024-06-10,2.64,Kufri Chipsona,Grade B,21252.06,73.0,4.4
PB202512105947,F0415,2022-10-14,22.54,Kufri Chipsona,Grade A,21904.79,75.3,4.6
PB202512104720,F0415,2023-05-16,6.17,Kufri Chipsona,Premium,24315.47,76.2,1.1
PB202512108640,F0415,2023-06-02,2.01,Kufri Chipsona,Grade A,20781.33,71.2,5.9
PB202512107812,F0416,2023-02-24,10.12,FL-2027,Grade A,21263.0,81.1,7.8
PB202512102659,F0416,2023-05-18,9.51,3797,Grade C,22175.11,76.1,2.2
PB202512108620,F0416,2024-02-06,25.16,Kufri Chipsona,Premium,21219.02,80.2,4.0
PB202512105816,F0416,2024-06-06,8.07,3797,Premium,20780.63,70.5,6.3
PB202512101663,F0416,2024-11-15,15.63,Kufri Chipsona,Grade A,21968.84,71.2,7.0
PB202512104169,F0416,2022-05-19,5.84,3797,Grade A,26617.2,79.8,7.4
PB202512102659,F0416,2024-11-03,12.45,FL-1867,Premium,21648.6,71.8,1.6
PB202512109347,F0416,2023-07-07,5.45,FL-1867,Premium,26626.58,75.7,6.8
PB202512108345,F0416,2024-12-03,23.24,Kufri Chipsona,Grade A,16466.0,81.4,1.4
PB202512106350,F0417,2024-07-31,9.19,3797,Grade A,22435.55,76.0,4.0
PB202512109470,F0417,2024-01-24,9.3,FL-2027,Premium,17507.03,72.3,2.4
PB202512108100,F0417,2024-06-16,3.5,FL-2027,Grade B,23912.14,79.6,5.0
PB202512103512,F0417,2024-11-02,27.33,Kufri Chipsona,Premium,19455.81,78.3,5.7
PB202512108206,F0417,2023-11-08,16.24,3797,Grade B,19825.37,70.8,7.0
PB202512104216,F0417,2022-10-22,24.45,FL-2027,Premium,16716.61,79.2,1.1
PB202512104608,F0417,2024-02-26,10.43,FL-2027,Grade A,15455.96,79.4,6.3
PB202512103178,F0417,2022-04-01,8.51,FL-1867,Grade A,20035.85,76.0,5.9
PB202512107841,F0417,2024-05-06,3.24,FL-1867,Grade A,25198.33,71.0,2.3
PB202512104450,F0418,2023-06-07,5.81,FL-2027,Grade C,25228.52,71.8,2.3
PB202512101613,F0418,2022-05-16,3.64,3797,Premium,21909.61,72.7,3.8
PB202512104589,F0418,2024-09-15,7.23,Kufri Chipsona,Grade B,23504.25,79.3,6.0
PB202512109085,F0418,2022-12-06,8.16,FL-2027,Grade C,15341.89,80.5,1.6
PB202512106615,F0418,2022-06-13,3.19,3797,Grade B,20177.07,77.5,5.1
PB202512105228,F0418,2024-08-18,9.9,3797,Grade C,27095.46,74.9,3.6
PB202512109520,F0418,2023-10-31,12.42,3797,Grade A,16066.85,71.7,1.9
PB202512101364,F0418,2023-05-18,2.91,Kufri Chipsona,Premium,21924.1,73.7,7.7
PB202512109336,F0418,2024-09-16,6.63,3797,Grade A,27900.77,74.5,4.2
PB202512107630,F0418,2024-10-18,13.11,FL-2027,Grade C,16280.21,71.7,7.6
PB202512103424,F0419,2023-06-12,9.89,FL-1867,Premium,20359.28,71.8,4.0
PB202512105075,F0419,2023-03-25,9.66,Kufri Chipsona,Grade B,17547.16,71.5,4.2
PB202512109883,F0419,2022-11-10,11.79,3797,Grade C,17463.34,71.1,4.0
PB202512107869,F0419,2024-04-25,9.87,3797,Grade B,22630.66,80.5,6.9
PB202512103661,F0419,2023-09-05,9.62,Kufri Chipsona,Premium,26320.88,77.9,7.0
PB202512101932,F0419,2022-05-16,2.61,Kufri Chipsona,Grade B,23702.65,81.9,6.4
PB202512103523,F0419,2024-04-11,9.7,Kufri Chipsona,Grade B,26237.07,80.5,5.9
PB202512106468,F0419,2024-08-27,8.08,3797,Grade C,24185.42,81.1,6.8
PB202512109058,F0420,2023-09-23,8.75,Kufri Chipsona,Premium,25384.07,73.7,1.2
PB202512104852,F0420,2023-03-15,28.39,3797,Grade A,19102.84,73.6,2.0
PB202512103701,F0420,2023-05-14,8.64,3797,Grade A,26692.16,79.8,5.5
PB202512107174,F0420,2022-11-23,14.15,FL-2027,Grade A,17128.49,70.1,6.8
PB202512101139,F0420,2022-07-26,2.7,FL-1867,Premium,25046.04,76.0,4.7
PB202512102512,F0421,2024-05-27,9.41,FL-1867,Grade A,20252.92,79.3,1.4
PB202512103909,F0421,2022-04-16,2.31,FL-2027,Premium,23438.54,70.8,6.5
PB202512107009,F0421,2022-10-01,18.24,3797,Grade A,15203.27,70.5,5.3
PB202512106075,F0421,2022-06-29,8.45,3797,Premium,23502.4,76.7,6.6
PB202512102349,F0421,2022-07-24,6.88,FL-2027,Premium,21798.08,77.4,5.4
PB202512104149,F0421,2022-01-01,23.35,FL-1867,Grade B,19346.12,81.6,2.4
PB202512109034,F0421,2024-03-11,28.78,FL-2027,Grade B,18768.38,78.1,1.7
PB202512109619,F0421,2023-07-02,5.04,FL-2027,Grade A,26155.03,78.5,1.3
PB202512108574,F0421,2023-08-06,6.37,3797,Premium,20706.23,82.0,7.3
PB202512109435,F0421,2022-11-19,5.53,FL-2027,Grade A,21010.55,81.0,3.5
PB202512105648,F0421,2024-10-13,22.99,FL-2027,Grade A,18094.73,77.9,3.4
PB202512103667,F0421,2024-03-16,13.06,Kufri Chipsona,Grade B,17971.04,71.7,6.8
PB202512106020,F0422,2024-01-05,13.72,3797,Grade C,17801.05,80.7,4.5
PB202512104852,F0422,2024-04-01,6.35,3797,Grade A,27651.98,80.6,2.2
PB202512108557,F0422,2023-10-31,16.83,FL-1867,Premium,21799.07,74.5,3.6
PB202512101962,F0422,2022-11-14,9.88,FL-2027,Premium,15800.26,78.9,6.4
PB202512108355,F0422,2022-10-30,29.23,FL-1867,Premium,20413.93,72.9,1.3
PB202512105628,F0422,2022-11-02,29.64,3797,Grade B,17383.15,73.7,7.3
PB202512108890,F0422,2023-10-18,19.63,Kufri Chipsona,Grade A,16504.1,80.7,8.0
PB202512105956,F0422,2024-04-19,2.69,FL-1867,Premium,26898.01,74.7,4.7
PB202512106967,F0422,2024-08-27,9.32,FL-1867,Grade B,27787.03,73.1,2.5
PB202512102082,F0422,2024-03-11,7.01,FL-2027,Premium,18932.58,70.2,3.9
PB202512105131,F0422,2022-03-06,6.83,Kufri Chipsona,Grade B,17836.58,70.5,6.8
PB202512107512,F0423,2024-10-16,10.24,3797,Grade A,17298.16,80.4,6.2
PB202512106356,F0423,2024-07-09,3.75,Kufri Chipsona,Premium,20575.2,78.6,3.7
PB202512104014,F0423,2023-10-07,24.15,FL-2027,Grade C,18117.06,74.2,4.2
PB202512107812,F0423,2022-12-03,23.71,FL-2027,Grade C,21315.54,70.6,4.7
PB202512106481,F0423,2024-09-24,2.26,FL-1867,Grade B,23747.28,80.6,3.5
PB202512104932,F0423,2022-03-28,28.31,Kufri Chipsona,Grade B,19414.26,81.2,6.3
PB202512107846,F0424,2023-02-19,7.59,FL-2027,Grade B,16618.06,74.7,2.2
PB202512106619,F0424,2022-01-19,17.37,3797,Grade A,18299.58,81.5,4.0
PB202512108910,F0424,2023-11-22,24.64,FL-1867,Premium,21593.37,80.5,2.5
PB202512109273,F0424,2023-03-09,17.4,3797,Premium,17434.18,74.8,3.5
PB202512109662,F0424,2024-12-23,25.66,FL-1867,Grade A,18164.97,76.3,7.9
PB202512101645,F0424,2024-06-09,2.48,Kufri Chipsona,Grade B,23903.66,79.3,2.1
PB202512108478,F0424,2023-08-18,6.89,FL-2027,Grade A,21915.72,80.4,3.3
PB202512107673,F0424,2023-08-06,4.63,FL-2027,Grade A,24785.55,72.2,3.0
PB202512104783,F0425,2024-05-04,5.33,3797,Grade C,22829.1,76.3,5.2
PB202512105919,F0425,2023-04-02,6.53,FL-2027,Grade A,25233.35,73.7,1.9
PB202512105163,F0425,2023-04-15,8.09,Kufri Chipsona,Grade B,26806.24,73.1,3.8
PB202512104755,F0425,2023-06-28,5.99,FL-2027,Premium,24266.61,77.9,1.3
PB202512108360,F0425,2023-03-31,23.04,FL-1867,Grade C,15433.8,75.6,6.8
PB202512101782,F0425,2024-03-24,16.28,FL-2027,Premium,16043.63,81.8,7.2
PB202512109954,F0425,2023-07-15,8.17,Kufri Chipsona,Grade A,23292.09,72.2,7.6
PB202512106016,F0425,2022-02-03,18.31,FL-2027,Grade A,20966.49,74.1,3.3
PB202512104496,F0425,2024-10-14,29.64,3797,Grade C,18652.83,71.7,2.5
PB202512107373,F0425,2022-08-26,5.86,3797,Grade B,20339.77,75.6,3.9
PB202512104281,F0425,2022-12-29,24.48,FL-2027,Grade A,17484.59,81.8,2.3
PB202512105023,F0426,2022-06-13,6.73,Kufri Chipsona,Grade A,20717.59,78.8,8.0
PB202512105230,F0426,2022-02-12,25.48,FL-1867,Premium,18889.92,75.8,6.8
PB202512107808,F0426,2023-08-22,9.49,FL-1867,Grade B,27913.65,74.8,7.9
PB202512103685,F0426,2024-05-23,3.25,3797,Premium,22028.4,71.1,2.9
PB202512105731,F0426,2022-07-19,8.14,3797,Grade B,26823.39,79.3,5.4
PB202512103548,F0426,2022-05-21,6.11,FL-2027,Premium,25669.63,74.7,6.9
PB202512102081,F0426,2022-01-07,21.93,3797,Grade C,19884.63,76.4,7.2
PB202512108393,F0426,2023-01-02,11.3,3797,Premium,17668.03,79.3,4.4
PB202512109758,F0426,2022-09-06,9.11,Kufri Chipsona,Grade A,22771.19,74.4,7.2
PB202512105559,F0426,2024-11-12,16.61,FL-2027,Premium,18612.87,74.0,2.9
PB202512107355,F0427,2022-07-08,7.25,FL-1867,Grade A,20958.73,80.6,6.5
PB202512102415,F0427,2023-05-28,3.53,FL-2027,Grade B,25552.16,77.2,2.3
PB202512103627,F0427,2022-11-29,11.83,FL-1867,Premium,17862.91,78.4,5.5
PB202512106757,F0427,2024-09-07,6.26,FL-2027,Grade C,26147.28,79.1,5.3
PB202512108084,F0427,2023-11-28,24.67,FL-2027,Grade B,17339.84,80.6,5.3
PB202512107593,F0427,2024-11-15,25.56,FL-1867,Grade B,18823.95,72.6,4.8
PB202512108920,F0427,2022-12-10,14.28,FL-2027,Premium,19882.49,75.7,6.9
PB202512109099,F0427,2023-04-10,7.42,Kufri Chipsona,Grade B,25476.36,72.6,7.9
PB202512107043,F0427,2024-03-04,26.04,FL-1867,Grade A,20523.03,74.0,4.7
PB202512101060,F0428,2022-03-16,8.43,3797,Grade A,18769.33,71.8,4.9
PB202512107103,F0428,2022-02-05,21.22,3797,Grade C,17731.37,76.0,7.1
PB202512101121,F0428,2024-05-01,2.87,3797,Grade B,26333.86,72.0,1.3
PB202512102572,F0428,2024-08-07,3.48,FL-2027,Premium,26120.35,74.9,7.1
PB202512106582,F0429,2024-08-27,6.2,FL-2027,Grade A,20178.0,78.6,1.8
PB202512106194,F0429,2022-03-08,24.73,FL-1867,Grade B,16176.72,74.1,6.3
PB202512107973,F0429,2023-10-02,28.86,3797,Grade A,17600.04,80.0,2.3
PB202512101899,F0429,2022-03-21,25.18,3797,Grade B,19602.46,72.3,3.1
PB202512107219,F0429,2022-10-08,8.29,FL-1867,Grade B,17680.77,72.4,5.5
PB202512107750,F0429,2023-07-29,9.96,FL-2027,Grade A,20096.07,76.5,5.0
PB202512106052,F0430,2024-01-16,27.86,3797,Premium,18542.04,76.5,4.3
PB202512105671,F0430,2024-04-13,4.15,3797,Premium,20448.23,74.9,1.4
PB202512103251,F0430,2023-01-14,18.76,FL-2027,Grade B,17151.06,76.4,1.9
PB202512105328,F0430,2024-01-13,28.32,3797,Premium,21261.65,72.3,3.4
PB202512103992,F0430,2023-10-14,20.34,FL-1867,Grade B,15669.8,74.3,2.8
PB202512105530,F0430,2022-06-11,9.32,3797,Premium,26820.09,77.0,4.6
PB202512109993,F0430,2022-06-13,9.45,3797,Grade B,27459.42,81.6,1.9
PB202512107613,F0430,2023-09-02,3.28,FL-2027,Premium,25413.89,76.5,1.1
PB202512107884,F0430,2023-10-01,6.55,FL-2027,Grade C,21216.56,80.4,3.5
PB202512101852,F0430,2023-11-14,27.28,FL-1867,Grade A,19155.73,79.7,4.0
PB202512101065,F0430,2022-05-21,2.91,FL-2027,Premium,23469.82,75.5,4.9
PB202512106916,F0430,2024-09-03,2.84,Kufri Chipsona,Premium,27931.21,72.9,2.4
PB202512105056,F0431,2022-08-07,6.21,FL-2027,Grade A,24297.67,75.3,6.4
PB202512102701,F0431,2023-11-16,17.92,FL-2027,Premium,19267.87,78.7,1.2
PB202512103075,F0431,2024-08-21,6.57,FL-1867,Premium,27073.56,70.2,3.8
PB202512107683,F0431,2024-11-09,28.16,FL-2027,Premium,17472.08,75.5,7.9
PB202512104072,F0431,2024-12-07,9.98,Kufri Chipsona,Grade B,15456.79,80.3,7.1
PB202512104457,F0431,2023-05-03,5.78,Kufri Chipsona,Premium,24113.66,80.0,6.2
PB202512105795,F0431,2023-01-30,11.63,3797,Grade B,15118.25,75.8,7.0
PB202512107742,F0431,2022-10-06,27.4,3797,Grade A,21693.58,80.6,5.1
PB202512103042,F0431,2023-07-06,5.56,Kufri Chipsona,Premium,26198.8,78.9,4.8
PB202512109153,F0431,2023-06-07,2.7,FL-2027,Grade A,27408.65,75.5,3.5
PB202512104132,F0431,2022-08-23,7.04,3797,Grade A,25390.7,72.5,6.9
PB202512102965,F0431,2022-09-20,4.32,FL-1867,Grade A,21493.47,74.9,6.1
PB202512105095,F0432,2022-03-24,29.14,FL-2027,Premium,20664.97,81.3,2.0
PB202512103178,F0432,2022-05-28,2.57,FL-1867,Grade B,24461.64,73.5,6.8
PB202512101046,F0432,2023-07-21,7.38,FL-1867,Grade C,27765.83,73.1,4.4
PB202512101225,F0432,2022-08-15,6.01,Kufri Chipsona,Grade B,21913.41,77.1,4.1
PB202512108324,F0432,2022-08-08,5.57,FL-1867,Grade A,22901.89,70.2,4.7
PB202512103019,F0432,2022-10-29,13.38,3797,Grade B,15009.24,73.7,3.0
PB202512109501,F0433,2024-04-21,5.15,3797,Grade A,21054.82,76.1,5.8
PB202512103390,F0433,2024-06-27,7.04,FL-1867,Grade B,26430.04,75.4,4.6
PB202512104977,F0433,2024-03-08,25.26,Kufri Chipsona,Grade A,17993.91,78.4,4.0
PB202512108167,F0433,2024-09-28,5.34,FL-2027,Grade C,26081.64,72.1,3.4
PB202512108595,F0433,2023-06-01,3.79,FL-1867,Premium,22872.88,72.8,5.1
PB202512101976,F0433,2022-05-06,8.39,Kufri Chipsona,Grade B,26292.9,74.4,7.9
PB202512107773,F0433,2024-12-09,19.85,FL-2027,Grade A,17795.8,80.0,6.1
PB202512105576,F0433,2023-08-12,7.99,FL-1867,Premium,21569.11,75.6,7.0
PB202512108753,F0433,2024-05-22,6.03,FL-2027,Grade B,25467.62,77.1,6.9
PB202512104675,F0434,2023-12-14,12.11,Kufri Chipsona,Grade A,19028.33,71.5,5.8
PB202512105515,F0434,2023-02-16,23.3,Kufri Chipsona,Grade B,15299.86,78.1,3.9
PB202512108870,F0434,2024-03-10,8.1,FL-1867,Grade A,17939.35,72.3,3.9
PB202512101280,F0434,2024-06-16,5.07,FL-1867,Grade C,25907.13,79.3,5.2
PB202512109350,F0434,2024-09-22,2.18,FL-1867,Grade A,27448.18,78.2,1.2
PB202512107075,F0434,2022-08-13,8.55,3797,Grade A,21602.13,77.0,4.3
PB202512109462,F0434,2022-07-22,5.36,3797,Grade A,27117.71,75.2,1.5
PB202512102755,F0434,2024-04-06,9.57,FL-1867,Premium,27364.28,78.2,4.3
PB202512105002,F0434,2023-08-03,2.74,FL-1867,Grade A,26325.98,70.9,1.5
PB202512101055,F0434,2024-10-14,18.43,FL-1867,Grade C,16120.9,70.1,4.0
PB202512107876,F0434,2022-02-10,8.43,3797,Grade A,16123.61,70.9,2.4
PB202512102777,F0435,2024-09-12,7.72,3797,Premium,26471.42,75.4,4.5
PB202512105455,F0435,2024-05-20,2.26,FL-1867,Grade A,20554.53,73.1,4.8
PB202512106847,F0435,2024-04-03,7.92,FL-2027,Grade B,24840.02,74.7,1.8
PB202512104215,F0435,2024-02-18,24.52,FL-1867,Grade A,17546.5,78.8,4.6
PB202512106847,F0436,2022-04-04,7.91,Kufri Chipsona,Grade B,27258.32,81.1,4.7
PB202512109079,F0436,2023-05-09,6.09,FL-1867,Grade A,22125.43,81.2,4.2
PB202512101269,F0436,2024-06-01,3.02,FL-2027,Grade C,23461.64,71.5,4.5
PB202512103244,F0436,2022-07-31,6.49,FL-1867,Grade A,22702.05,70.9,7.6
PB202512104358,F0436,2024-04-21,8.19,Kufri Chipsona,Grade B,26711.05,74.4,6.3
PB202512102189,F0436,2024-04-24,5.88,FL-2027,Grade A,21608.67,71.5,3.4
PB202512104616,F0436,2024-06-22,3.1,FL-1867,Grade B,27986.15,70.6,4.1
PB202512101599,F0436,2023-03-24,16.3,3797,Grade A,17104.42,76.9,2.0
PB202512107703,F0436,2022-01-24,24.6,FL-2027,Grade C,17327.13,77.1,6.0
PB202512102531,F0437,2024-07-10,9.11,3797,Grade B,26686.3,77.3,3.7
PB202512102532,F0437,2023-04-30,6.03,3797,Grade A,26149.88,80.5,1.7
PB202512105539,F0437,2023-05-09,5.08,FL-1867,Premium,26208.93,75.2,3.3
PB202512109020,F0437,2022-01-14,15.28,FL-1867,Grade C,19219.91,82.0,4.5
PB202512102639,F0437,2024-04-23,3.67,FL-2027,Grade B,21302.77,70.5,4.9
PB202512105549,F0437,2024-10-28,18.61,FL-2027,Grade A,16436.64,78.3,6.2
PB202512106847,F0437,2024-05-24,4.07,Kufri Chipsona,Grade B,22752.8,81.9,3.6
PB202512102597,F0437,2022-12-03,24.02,FL-2027,Premium,18169.08,79.5,6.4
PB202512103571,F0438,2023-01-30,21.69,FL-1867,Premium,20983.45,81.3,5.1
PB202512104208,F0438,2022-04-03,3.9,FL-1867,Grade B,23189.03,79.1,5.6
PB202512108550,F0438,2023-02-09,9.44,FL-2027,Premium,15358.68,78.2,2.8
PB202512103203,F0438,2024-07-09,6.0,FL-2027,Premium,25973.97,76.8,1.6
PB202512104345,F0438,2022-08-30,3.48,3797,Grade B,21754.63,73.1,5.0
PB202512108074,F0438,2023-09-06,6.03,FL-1867,Grade B,21625.28,70.8,2.2
PB202512103606,F0438,2022-05-10,9.88,Kufri Chipsona,Grade B,23748.38,80.4,6.9
PB202512107136,F0438,2024-02-14,17.79,FL-2027,Premium,19946.81,72.3,5.8
PB202512107887,F0439,2022-12-25,11.81,FL-2027,Grade B,20824.43,71.0,6.4
PB202512104469,F0439,2022-06-23,2.8,FL-2027,Grade B,27049.51,73.7,5.6
PB202512108120,F0439,2022-11-11,17.19,FL-1867,Grade A,17564.12,77.7,7.6
PB202512109523,F0439,2022-12-07,6.03,3797,Grade A,21431.97,77.3,6.7
PB202512109730,F0439,2024-07-16,5.07,FL-1867,Premium,23774.74,80.4,3.9
PB202512108292,F0439,2024-07-08,6.28,3797,Grade A,20161.56,71.9,5.5
PB202512104508,F0439,2023-10-09,22.92,FL-2027,Grade A,19078.21,71.7,4.1
PB202512107152,F0439,2023-02-06,13.88,Kufri Chipsona,Grade A,18469.63,80.4,6.4
PB202512102889,F0439,2022-07-06,2.67,FL-1867,Grade B,27122.47,75.7,6.2
PB202512109741,F0439,2022-04-21,3.12,FL-2027,Premium,25365.76,72.8,4.1
PB202512103215,F0439,2024-09-08,2.13,FL-2027,Grade A,21212.89,71.1,2.7
PB202512104797,F0439,2024-11-26,7.5,FL-1867,Premium,19843.37,70.3,5.3
PB202512109907,F0440,2022-04-14,3.13,FL-2027,Grade A,27561.29,81.2,2.6
PB202512102369,F0440,2023-05-10,6.92,3797,Grade A,20224.04,81.2,4.7
PB202512105254,F0440,2024-12-11,6.08,3797,Grade A,17397.5,70.9,3.8
PB202512103921,F0440,2023-11-12,21.75,FL-2027,Grade A,18289.23,74.6,1.8
PB202512104363,F0440,2024-05-25,3.96,FL-1867,Grade A,20801.15,79.7,1.9
PB202512102464,F0440,2023-03-28,19.88,FL-1867,Grade B,17399.18,72.7,5.5
PB202512109957,F0440,2024-06-24,5.66,FL-2027,Premium,23201.16,77.1,4.4
PB202512105527,F0441,2024-08-01,4.43,3797,Premium,24472.49,78.0,1.2
PB202512101188,F0441,2022-03-03,16.65,FL-2027,Premium,15403.78,72.2,4.9
PB202512101497,F0441,2022-02-19,26.65,FL-2027,Grade B,21179.64,70.8,3.9
PB202512102328,F0441,2023-10-23,19.58,FL-2027,Premium,16029.49,79.2,6.2
PB202512102609,F0441,2023-01-25,27.58,Kufri Chipsona,Grade A,15059.4,72.6,6.8
PB202512101423,F0441,2024-01-31,21.76,FL-1867,Premium,21260.73,70.7,5.2
PB202512102886,F0441,2023-12-25,19.23,3797,Grade A,15249.72,76.2,5.3
