order_id,customer_id,order_date,product_sku,quantity_kg,unit_price_inr,total_value_inr,delivery_date,payment_status,invoice_number,payment_terms
ORD00003340,C00186,2022-01-29,HF-HASH-BROWN-1KG,1060.43,170.26,180548.81,2022-02-08,Paid,INV689251,Net 60
ORD00003341,C00186,2023-09-20,HF-HASH-BROWN-1KG,4009.89,138.42,555048.97,2023-09-28,Paid,INV229388,Net 60
ORD00003342,C00186,2024-06-19,HF-POTATO-CHEESE-BALLS-500G,2839.67,171.3,486435.47,2024-06-26,Partial,INV751703,Net 60
ORD00003343,C00186,2024-02-10,HF-FF-WEDGES-2.5KG,4680.6,125.47,587274.88,2024-02-22,Paid,INV841642,Net 60
ORD00003344,C00186,2023-12-12,HF-HASH-BROWN-1KG,3749.09,128.13,480370.9,2023-12-25,Paid,INV778659,Net 60
ORD00003345,C00186,2024-10-01,HF-FF-CRINKLE-2.5KG,590.15,124.74,73615.31,2024-10-15,Paid,INV535618,Net 60
ORD00003346,C00186,2023-06-22,HF-POTATO-CHEESE-BALLS-500G,3091.46,142.63,440934.94,2023-07-01,Paid,INV802845,Net 60
ORD00003347,C00186,2022-09-09,HF-FF-CRINKLE-2.5KG,1034.04,148.46,153513.58,2022-09-21,Pending,INV861811,Net 60
ORD00003348,C00186,2024-08-31,HF-POTATO-SMILES-500G,2787.04,167.24,466104.57,2024-09-10,Delayed,INV534745,Net 60
ORD00003349,C00186,2022-01-18,HF-POTATO-CHEESE-BALLS-500G,3486.48,147.96,515859.58,2022-01-28,Paid,INV190620,Net 60
ORD00003350,C00186,2023-02-09,HF-POTATO-SMILES-500G,1959.51,120.12,235376.34,2023-02-17,Paid,INV311009,Net 60
ORD00003351,C00186,2024-09-23,HF-PATTY-CUTLET-1KG,4244.19,136.02,577294.72,2024-09-28,Pending,INV577876,Net 60
ORD00003352,C00186,2024-09-22,HF-POTATO-SMILES-500G,1459.48,164.08,239471.48,2024-09-25,Paid,INV370396,Net 60
ORD00003353,C00186,2024-09-27,HF-POTATO-CHEESE-BALLS-500G,822.42,135.76,111651.74,2024-10-06,Delayed,INV715634,Net 60
ORD00003354,C00186,2023-02-16,HF-PATTY-ALOO-1KG,2457.76,146.49,360037.26,2023-02-27,Paid,INV144880,Net 60
ORD00003355,C00186,2024-08-04,HF-PATTY-ALOO-1KG,1210.32,122.41,148155.27,2024-08-14,Pending,INV215655,Net 60
ORD00003356,C00186,2022-05-22,HF-ALOO-TIKKI-1KG,2617.4,141.45,370231.23,2022-05-29,Paid,INV103853,Net 60
ORD00003357,C00186,2024-03-07,HF-FF-SHOESTRING-2.5KG,1781.82,136.24,242755.16,2024-03-16,Paid,INV383199,Net 60
ORD00003358,C00186,2023-06-10,HF-FF-SHOESTRING-2.5KG,2768.8,121.3,335855.44,2023-06-13,Paid,INV404017,Net 60
ORD00003359,C00186,2024-07-01,HF-FF-WEDGES-2.5KG,977.37,139.51,136352.89,2024-07-13,Paid,INV327264,Net 60
ORD00003360,C00187,2024-09-27,HF-POTATO-SMILES-500G,2659.16,161.63,429800.03,2024-10-10,Paid,INV918760,Net 60
ORD00003361,C00187,2023-02-04,HF-FF-CRINKLE-2.5KG,1818.98,160.02,291073.18,2023-02-10,Delayed,INV949742,Net 60
ORD00003362,C00187,2022-05-11,HF-FF-CRINKLE-2.5KG,2242.18,166.48,373278.13,2022-05-18,Paid,INV358655,Net 60
ORD00003363,C00187,2024-05-04,HF-FF-CRINKLE-2.5KG,2662.78,152.48,406020.69,2024-05-14,Paid,INV147915,Net 60
ORD00003364,C00187,2022-09-22,HF-PATTY-ALOO-1KG,2457.82,127.97,314527.23,2022-10-04,Pending,INV490484,Net 60
ORD00003365,C00187,2023-12-09,HF-PATTY-ALOO-1KG,1270.25,144.03,182954.11,2023-12-15,Pending,INV293567,Net 60
ORD00003366,C00187,2023-11-11,HF-POTATO-SMILES-500G,944.69,128.41,121307.64,2023-11-15,Partial,INV177193,Net 60
ORD00003367,C00187,2023-05-21,HF-PATTY-CUTLET-1KG,3306.81,157.99,522442.91,2023-05-30,Pending,INV379766,Net 60
ORD00003368,C00187,2023-11-06,HF-ALOO-TIKKI-1KG,1073.46,171.23,183808.56,2023-11-09,Paid,INV140983,Net 60
ORD00003369,C00187,2024-06-02,HF-ALOO-TIKKI-1KG,4355.27,142.78,621845.45,2024-06-13,Delayed,INV692690,Net 60
ORD00003370,C00187,2024-02-20,HF-HASH-BROWN-1KG,2740.83,168.09,460706.11,2024-02-27,Pending,INV214489,Net 60
ORD00003371,C00187,2022-07-14,HF-FF-CRINKLE-2.5KG,3932.18,141.76,557425.84,2022-07-22,Pending,INV205606,Net 60
ORD00003372,C00187,2022-02-24,HF-FF-SHOESTRING-2.5KG,1926.94,159.86,308040.63,2022-02-27,Paid,INV977098,Net 60
ORD00003373,C00187,2024-10-20,HF-FF-SHOESTRING-2.5KG,2135.84,161.37,344660.5,2024-10-25,Partial,INV946005,Net 60
ORD00003374,C00187,2022-10-14,HF-ALOO-TIKKI-1KG,1083.32,160.32,173677.86,2022-10-26,Paid,INV339104,Net 60
ORD00003375,C00187,2023-03-29,HF-HASH-BROWN-1KG,4033.16,174.28,702899.12,2023-04-02,Paid,INV704174,Net 60
ORD00003376,C00188,2023-06-29,HF-FF-SHOESTRING-2.5KG,2552.82,153.62,392164.21,2023-07-08,Paid,INV468796,Net 90
ORD00003377,C00188,2023-07-08,HF-POTATO-CHEESE-BALLS-500G,1800.1,129.03,232266.9,2023-07-12,Paid,INV478132,Net 90
ORD00003378,C00188,2023-08-05,HF-PATTY-ALOO-1KG,1278.99,170.67,218285.22,2023-08-16,Pending,INV469867,Net 90
ORD00003379,C00188,2022-11-23,HF-ALOO-TIKKI-1KG,2936.63,142.58,418704.71,2022-12-02,Paid,INV339929,Net 90
ORD00003380,C00188,2023-11-27,HF-PATTY-CUTLET-1KG,4387.77,126.83,556500.87,2023-12-10,Paid,INV857418,Net 90
ORD00003381,C00188,2023-11-30,HF-FF-WEDGES-2.5KG,3174.04,167.45,531493.0,2023-12-04,Paid,INV352212,Net 90
ORD00003382,C00188,2022-04-07,HF-FF-SHOESTRING-2.5KG,1062.13,127.23,135134.8,2022-04-17,Paid,INV820262,Net 90
ORD00003383,C00188,2023-11-13,HF-ALOO-TIKKI-1KG,650.18,176.52,114769.77,2023-11-26,Paid,INV738824,Net 90
ORD00003384,C00188,2022-06-12,HF-PATTY-BURGER-1KG,3614.82,124.29,449285.98,2022-06-23,Paid,INV407135,Net 90
ORD00003385,C00188,2023-06-22,HF-ALOO-TIKKI-1KG,3520.66,138.22,486625.63,2023-06-27,Paid,INV882565,Net 90
ORD00003386,C00188,2022-11-11,HF-PATTY-CUTLET-1KG,992.0,179.53,178093.76,2022-11-15,Paid,INV813801,Net 90
ORD00003387,C00188,2023-05-20,HF-POTATO-CHEESE-BALLS-500G,1309.47,167.91,219873.11,2023-05-26,Paid,INV358620,Net 90
ORD00003388,C00188,2022-11-02,HF-POTATO-SMILES-500G,4466.32,151.82,678076.7,2022-11-17,Paid,INV485855,Net 90
ORD00003389,C00188,2024-12-17,HF-PATTY-CUTLET-1KG,4892.01,127.19,622214.75,2024-12-26,Paid,INV180806,Net 90
ORD00003390,C00188,2024-01-28,HF-POTATO-SMILES-500G,4823.91,124.24,599322.58,2024-02-08,Paid,INV330914,Net 90
ORD00003391,C00188,2024-04-18,HF-FF-SHOESTRING-2.5KG,2648.03,171.3,453607.54,2024-04-21,Paid,INV185226,Net 90
ORD00003392,C00188,2022-08-05,HF-POTATO-CHEESE-BALLS-500G,2989.36,155.01,463380.69,2022-08-11,Paid,INV461042,Net 90
ORD00003393,C00188,2023-09-06,HF-POTATO-SMILES-500G,1224.43,179.06,219246.44,2023-09-19,Partial,INV953176,Net 90
ORD00003394,C00188,2023-04-06,HF-PATTY-CUTLET-1KG,1540.06,171.54,264181.89,2023-04-15,Paid,INV458836,Net 90
ORD00003395,C00188,2024-05-10,HF-ALOO-TIKKI-1KG,4804.5,136.85,657495.82,2024-05-17,Paid,INV616401,Net 90
ORD00003396,C00188,2024-09-12,HF-PATTY-CUTLET-1KG,3787.31,124.82,472732.03,2024-09-21,Pending,INV567167,Net 90
ORD00003397,C00188,2022-09-29,HF-PATTY-BURGER-1KG,3836.5,149.06,571868.69,2022-10-14,Pending,INV722269,Net 90
ORD00003398,C00189,2023-12-10,HF-HASH-BROWN-1KG,1030.71,125.79,129653.01,2023-12-24,Paid,INV699834,Net 30
ORD00003399,C00189,2024-06-17,HF-PATTY-BURGER-1KG,3554.87,96.74,343898.12,2024-06-21,Paid,INV897712,Net 30
ORD00003400,C00189,2023-04-21,HF-POTATO-CHEESE-BALLS-500G,2897.63,103.03,298542.82,2023-05-06,Paid,INV810264,Net 30
ORD00003401,C00189,2022-08-27,HF-FF-WEDGES-2.5KG,3697.54,115.1,425586.85,2022-09-11,Pending,INV431473,Net 30
ORD00003402,C00189,2024-06-16,HF-FF-WEDGES-2.5KG,1352.95,99.68,134862.06,2024-07-01,Paid,INV641715,Net 30
ORD00003403,C00189,2024-02-23,HF-FF-CRINKLE-2.5KG,3670.45,117.01,429479.35,2024-03-03,Paid,INV622348,Net 30
ORD00003404,C00189,2023-03-30,HF-POTATO-CHEESE-BALLS-500G,1905.1,109.13,207903.56,2023-04-13,Paid,INV595843,Net 30
ORD00003405,C00189,2022-08-04,HF-FF-WEDGES-2.5KG,2602.38,94.98,247174.05,2022-08-14,Paid,INV900645,Net 30
ORD00003406,C00189,2023-10-01,HF-PATTY-BURGER-1KG,3294.76,100.58,331386.96,2023-10-13,Paid,INV299477,Net 30
ORD00003407,C00189,2024-12-31,HF-FF-SHOESTRING-2.5KG,2569.53,92.87,238632.25,2025-01-12,Delayed,INV469629,Net 30
ORD00003408,C00189,2024-06-29,HF-PATTY-CUTLET-1KG,3263.19,123.58,403265.02,2024-07-04,Pending,INV948289,Net 30
ORD00003409,C00189,2023-07-09,HF-FF-WEDGES-2.5KG,3063.17,113.87,348803.17,2023-07-20,Paid,INV287334,Net 30
ORD00003410,C00190,2024-12-17,HF-HASH-BROWN-1KG,3529.88,131.78,465167.59,2024-12-30,Paid,INV655468,Net 30
ORD00003411,C00190,2022-11-03,HF-POTATO-CHEESE-BALLS-500G,809.56,171.24,138629.05,2022-11-08,Paid,INV252250,Net 30
ORD00003412,C00190,2023-07-18,HF-ALOO-TIKKI-1KG,4309.74,152.68,658011.1,2023-07-23,Paid,INV770018,Net 30
ORD00003413,C00190,2023-11-28,HF-POTATO-CHEESE-BALLS-500G,1386.82,169.03,234414.18,2023-12-12,Paid,INV657493,Net 30
ORD00003414,C00190,2022-07-28,HF-PATTY-ALOO-1KG,1491.1,171.65,255947.32,2022-08-05,Paid,INV951745,Net 30
ORD00003415,C00190,2023-09-29,HF-HASH-BROWN-1KG,2406.96,123.45,297139.21,2023-10-08,Paid,INV664550,Net 30
ORD00003416,C00190,2023-05-23,HF-ALOO-TIKKI-1KG,4175.93,153.64,641589.89,2023-05-27,Delayed,INV595289,Net 30
ORD00003417,C00191,2024-09-11,HF-POTATO-SMILES-500G,1932.61,147.18,284441.54,2024-09-25,Delayed,INV801859,Net 45
ORD00003418,C00191,2023-11-20,HF-PATTY-ALOO-1KG,4487.9,132.19,593255.5,2023-11-24,Delayed,INV171610,Net 45
ORD00003419,C00191,2023-03-29,HF-ALOO-TIKKI-1KG,967.05,167.09,161584.38,2023-04-13,Delayed,INV638504,Net 45
ORD00003420,C00191,2023-09-17,HF-PATTY-BURGER-1KG,3297.58,172.2,567843.28,2023-09-20,Pending,INV922306,Net 45
ORD00003421,C00191,2022-09-03,HF-ALOO-TIKKI-1KG,1910.33,153.68,293579.51,2022-09-07,Pending,INV593802,Net 45
ORD00003422,C00191,2024-08-18,HF-HASH-BROWN-1KG,690.89,170.8,118004.01,2024-08-22,Paid,INV158323,Net 45
ORD00003423,C00191,2022-02-24,HF-PATTY-BURGER-1KG,1360.33,126.88,172598.67,2022-03-05,Paid,INV246766,Net 45
ORD00003424,C00191,2022-02-14,HF-FF-WEDGES-2.5KG,2680.49,164.69,441449.9,2022-02-18,Paid,INV140420,Net 45
ORD00003425,C00191,2024-01-22,HF-FF-SHOESTRING-2.5KG,1443.95,134.01,193503.74,2024-01-30,Paid,INV171014,Net 45
ORD00003426,C00191,2024-02-12,HF-HASH-BROWN-1KG,1920.17,168.67,323875.07,2024-02-20,Paid,INV275539,Net 45
ORD00003427,C00191,2024-08-24,HF-PATTY-CUTLET-1KG,3863.09,136.19,526114.23,2024-08-27,Pending,INV640471,Net 45
ORD00003428,C00191,2023-08-10,HF-PATTY-CUTLET-1KG,1648.1,174.39,287412.16,2023-08-14,Pending,INV931837,Net 45
ORD00003429,C00191,2023-11-20,HF-POTATO-CHEESE-BALLS-500G,3266.68,133.5,436101.78,2023-11-27,Pending,INV709205,Net 45
ORD00003430,C00191,2024-11-16,HF-PATTY-ALOO-1KG,1131.72,123.97,140299.33,2024-12-01,Pending,INV721987,Net 45
ORD00003431,C00191,2023-02-06,HF-PATTY-BURGER-1KG,1608.58,163.2,262520.26,2023-02-11,Delayed,INV518418,Net 45
ORD00003432,C00192,2023-07-11,HF-PATTY-CUTLET-1KG,2172.45,177.9,386478.85,2023-07-14,Paid,INV529654,Net 90
ORD00003433,C00192,2023-08-17,HF-PATTY-ALOO-1KG,1959.16,129.01,252751.23,2023-08-24,Paid,INV812243,Net 90
ORD00003434,C00192,2024-08-06,HF-PATTY-CUTLET-1KG,1294.67,149.31,193307.18,2024-08-12,Pending,INV987609,Net 90
ORD00003435,C00192,2024-05-03,HF-FF-CRINKLE-2.5KG,4718.56,174.02,821123.81,2024-05-16,Paid,INV700609,Net 90
ORD00003436,C00192,2023-10-14,HF-HASH-BROWN-1KG,1324.92,165.27,218969.53,2023-10-23,Paid,INV642829,Net 90
ORD00003437,C00192,2022-10-06,HF-POTATO-CHEESE-BALLS-500G,3885.71,129.92,504831.44,2022-10-17,Partial,INV323967,Net 90
ORD00003438,C00192,2022-01-26,HF-FF-SHOESTRING-2.5KG,1841.88,124.56,229424.57,2022-02-03,Paid,INV317607,Net 90
ORD00003439,C00192,2024-03-17,HF-FF-SHOESTRING-2.5KG,836.87,146.53,122626.56,2024-03-31,Pending,INV842802,Net 90
ORD00003440,C00192,2024-10-25,HF-HASH-BROWN-1KG,2678.11,121.96,326622.3,2024-11-09,Paid,INV916957,Net 90
ORD00003441,C00192,2022-10-22,HF-HASH-BROWN-1KG,4848.03,149.18,723229.12,2022-11-01,Paid,INV997662,Net 90
ORD00003442,C00192,2022-01-21,HF-FF-CRINKLE-2.5KG,4045.28,158.1,639558.77,2022-02-01,Paid,INV839599,Net 90
ORD00003443,C00192,2022-05-28,HF-PATTY-CUTLET-1KG,3286.91,138.19,454218.09,2022-06-01,Partial,INV624075,Net 90
ORD00003444,C00192,2023-05-03,HF-PATTY-BURGER-1KG,4492.0,137.98,619806.16,2023-05-08,Pending,INV707973,Net 90
ORD00003445,C00192,2024-06-21,HF-PATTY-BURGER-1KG,4781.79,122.36,585099.82,2024-07-06,Paid,INV399760,Net 90
ORD00003446,C00192,2024-01-08,HF-FF-WEDGES-2.5KG,1016.15,163.59,166231.98,2024-01-23,Paid,INV497490,Net 90
ORD00003447,C00192,2023-10-19,HF-FF-SHOESTRING-2.5KG,3239.14,163.02,528044.6,2023-10-30,Paid,INV127934,Net 90
ORD00003448,C00192,2023-03-04,HF-FF-WEDGES-2.5KG,3387.27,151.63,513611.75,2023-03-10,Pending,INV659062,Net 90
ORD00003449,C00192,2023-12-27,HF-PATTY-CUTLET-1KG,640.34,168.53,107916.5,2024-01-06,Paid,INV752862,Net 90
ORD00003450,C00192,2024-06-30,HF-PATTY-BURGER-1KG,2795.66,126.35,353231.64,2024-07-03,Paid,INV105923,Net 90
ORD00003451,C00192,2023-05-16,HF-FF-WEDGES-2.5KG,1366.2,159.72,218209.46,2023-05-24,Paid,INV672255,Net 90
ORD00003452,C00192,2024-07-12,HF-POTATO-SMILES-500G,846.56,172.17,145752.24,2024-07-27,Paid,INV872642,Net 90
ORD00003453,C00192,2023-11-18,HF-FF-SHOESTRING-2.5KG,4058.31,138.38,561588.94,2023-11-28,Pending,INV963200,Net 90
ORD00003454,C00192,2024-01-24,HF-PATTY-ALOO-1KG,4475.8,173.11,774805.74,2024-01-30,Delayed,INV222958,Net 90
ORD00003455,C00193,2022-11-26,HF-PATTY-CUTLET-1KG,4270.29,138.46,591264.35,2022-12-07,Paid,INV820977,Net 30
ORD00003456,C00193,2023-10-14,HF-HASH-BROWN-1KG,3451.38,147.09,507663.48,2023-10-25,Paid,INV752291,Net 30
ORD00003457,C00193,2024-02-07,HF-POTATO-CHEESE-BALLS-500G,2924.97,144.58,422892.16,2024-02-19,Paid,INV610678,Net 30
ORD00003458,C00193,2022-12-16,HF-FF-SHOESTRING-2.5KG,517.95,120.6,62464.77,2022-12-22,Paid,INV890526,Net 30
ORD00003459,C00193,2024-02-28,HF-POTATO-SMILES-500G,3977.82,176.78,703199.02,2024-03-13,Pending,INV980041,Net 30
ORD00003460,C00193,2024-11-14,HF-HASH-BROWN-1KG,1533.23,152.66,234062.89,2024-11-27,Paid,INV162358,Net 30
ORD00003461,C00193,2022-11-10,HF-PATTY-BURGER-1KG,1877.18,148.65,279042.81,2022-11-20,Paid,INV941033,Net 30
ORD00003462,C00193,2024-02-29,HF-FF-SHOESTRING-2.5KG,1031.67,163.52,168698.68,2024-03-08,Delayed,INV360485,Net 30
ORD00003463,C00193,2023-02-15,HF-PATTY-CUTLET-1KG,2823.14,138.52,391061.35,2023-02-25,Delayed,INV172431,Net 30
ORD00003464,C00193,2023-08-04,HF-PATTY-ALOO-1KG,3486.06,150.67,525244.66,2023-08-12,Pending,INV958922,Net 30
ORD00003465,C00193,2022-07-07,HF-PATTY-ALOO-1KG,2319.27,151.99,352505.85,2022-07-22,Paid,INV183670,Net 30
ORD00003466,C00193,2023-09-19,HF-FF-WEDGES-2.5KG,4791.55,124.16,594918.85,2023-09-26,Delayed,INV649609,Net 30
ORD00003467,C00193,2023-06-01,HF-FF-WEDGES-2.5KG,4657.91,127.58,594256.16,2023-06-04,Paid,INV528367,Net 30
ORD00003468,C00193,2022-06-14,HF-HASH-BROWN-1KG,1428.67,178.75,255374.76,2022-06-19,Pending,INV948732,Net 30
ORD00003469,C00193,2023-06-08,HF-FF-SHOESTRING-2.5KG,4145.21,141.1,584889.13,2023-06-20,Pending,INV512945,Net 30
ORD00003470,C00193,2024-04-22,HF-PATTY-ALOO-1KG,2321.25,137.95,320216.44,2024-04-25,Delayed,INV832083,Net 30
ORD00003471,C00193,2024-10-08,HF-FF-WEDGES-2.5KG,1513.27,123.65,187115.84,2024-10-16,Delayed,INV803532,Net 30
ORD00003472,C00193,2023-08-05,HF-POTATO-SMILES-500G,651.51,150.1,97791.65,2023-08-10,Paid,INV581240,Net 30
ORD00003473,C00193,2023-05-07,HF-POTATO-SMILES-500G,2885.47,165.69,478093.52,2023-05-13,Paid,INV253618,Net 30
ORD00003474,C00193,2023-05-23,HF-FF-WEDGES-2.5KG,928.07,150.88,140027.2,2023-06-07,Delayed,INV185379,Net 30
ORD00003475,C00193,2022-12-03,HF-PATTY-CUTLET-1KG,4660.07,171.16,797617.58,2022-12-14,Partial,INV367028,Net 30
ORD00003476,C00193,2024-01-30,HF-PATTY-CUTLET-1KG,2905.56,128.02,371969.79,2024-02-11,Paid,INV647550,Net 30
ORD00003477,C00194,2022-10-16,HF-POTATO-SMILES-500G,1202.23,148.64,178699.47,2022-10-31,Paid,INV770994,Net 60
ORD00003478,C00194,2022-05-03,HF-FF-WEDGES-2.5KG,3278.09,178.72,585860.24,2022-05-13,Paid,INV982897,Net 60
ORD00003479,C00194,2023-10-29,HF-PATTY-BURGER-1KG,4240.82,144.86,614325.19,2023-11-10,Partial,INV714313,Net 60
ORD00003480,C00194,2024-06-01,HF-FF-SHOESTRING-2.5KG,2075.75,120.81,250771.36,2024-06-13,Paid,INV348545,Net 60
ORD00003481,C00194,2022-04-27,HF-FF-WEDGES-2.5KG,534.72,148.47,79389.88,2022-04-30,Paid,INV826280,Net 60
ORD00003482,C00194,2022-04-07,HF-ALOO-TIKKI-1KG,811.79,129.38,105029.39,2022-04-21,Pending,INV691460,Net 60
ORD00003483,C00194,2024-09-26,HF-PATTY-BURGER-1KG,4911.7,163.03,800754.45,2024-10-08,Paid,INV141446,Net 60
ORD00003484,C00194,2022-03-21,HF-POTATO-SMILES-500G,2535.13,171.47,434698.74,2022-03-24,Paid,INV311065,Net 60
ORD00003485,C00194,2022-01-18,HF-PATTY-ALOO-1KG,1298.37,143.36,186134.32,2022-01-30,Paid,INV356495,Net 60
ORD00003486,C00194,2023-05-15,HF-PATTY-ALOO-1KG,1826.38,179.73,328255.28,2023-05-24,Paid,INV406606,Net 60
ORD00003487,C00194,2023-11-01,HF-POTATO-CHEESE-BALLS-500G,4554.97,151.57,690396.8,2023-11-15,Paid,INV597732,Net 60
ORD00003488,C00194,2022-03-07,HF-FF-CRINKLE-2.5KG,2408.18,179.89,433207.5,2022-03-18,Pending,INV892143,Net 60
ORD00003489,C00194,2022-11-16,HF-FF-CRINKLE-2.5KG,1428.49,144.47,206373.95,2022-11-27,Paid,INV920458,Net 60
ORD00003490,C00194,2022-08-14,HF-HASH-BROWN-1KG,3702.96,162.23,600731.2,2022-08-25,Paid,INV875031,Net 60
ORD00003491,C00194,2024-04-07,HF-PATTY-ALOO-1KG,3084.1,177.11,546224.95,2024-04-21,Paid,INV800332,Net 60
ORD00003492,C00194,2024-12-16,HF-FF-CRINKLE-2.5KG,1610.45,154.12,248202.55,2024-12-24,Delayed,INV541967,Net 60
ORD00003493,C00194,2022-06-27,HF-HASH-BROWN-1KG,4147.15,133.95,555510.74,2022-07-02,Paid,INV990102,Net 60
ORD00003494,C00194,2024-09-01,HF-FF-WEDGES-2.5KG,4420.17,158.35,699933.92,2024-09-07,Delayed,INV578947,Net 60
ORD00003495,C00194,2024-05-29,HF-HASH-BROWN-1KG,2214.82,158.86,351846.31,2024-06-10,Paid,INV304969,Net 60
ORD00003496,C00194,2024-06-28,HF-PATTY-CUTLET-1KG,4676.28,179.29,838410.24,2024-07-10,Pending,INV401859,Net 60
ORD00003497,C00194,2022-03-24,HF-HASH-BROWN-1KG,1766.45,174.54,308316.18,2022-04-02,Delayed,INV677496,Net 60
ORD00003498,C00194,2022-09-06,HF-PATTY-BURGER-1KG,673.64,120.44,81133.2,2022-09-15,Paid,INV396193,Net 60
ORD00003499,C00194,2024-12-15,HF-POTATO-SMILES-500G,3207.28,148.9,477563.99,2024-12-19,Paid,INV485452,Net 60
ORD00003500,C00194,2023-10-14,HF-FF-WEDGES-2.5KG,2611.32,134.04,350021.33,2023-10-29,Paid,INV136833,Net 60
ORD00003501,C00194,2024-09-10,HF-PATTY-CUTLET-1KG,3188.58,121.02,385881.95,2024-09-23,Paid,INV736800,Net 60
ORD00003502,C00194,2023-01-23,HF-ALOO-TIKKI-1KG,2452.16,142.02,348255.76,2023-02-05,Pending,INV198637,Net 60
ORD00003503,C00194,2022-04-12,HF-ALOO-TIKKI-1KG,1368.74,150.64,206186.99,2022-04-17,Partial,INV242519,Net 60
ORD00003504,C00194,2022-07-22,HF-PATTY-ALOO-1KG,3606.17,168.78,608649.37,2022-08-06,Paid,INV596025,Net 60
ORD00003505,C00194,2024-01-20,HF-PATTY-BURGER-1KG,2580.12,134.39,346742.33,2024-01-23,Paid,INV269301,Net 60
ORD00003506,C00195,2022-05-24,HF-ALOO-TIKKI-1KG,1444.53,154.75,223541.02,2022-05-27,Paid,INV543226,Net 45
ORD00003507,C00195,2023-12-31,HF-POTATO-SMILES-500G,2251.64,139.05,313090.54,2024-01-09,Paid,INV310985,Net 45
ORD00003508,C00195,2023-12-31,HF-POTATO-SMILES-500G,2853.39,153.39,437681.49,2024-01-15,Paid,INV516272,Net 45
ORD00003509,C00195,2022-10-05,HF-HASH-BROWN-1KG,1552.23,142.7,221503.22,2022-10-09,Paid,INV402029,Net 45
ORD00003510,C00195,2023-07-03,HF-PATTY-ALOO-1KG,3684.65,143.24,527789.27,2023-07-14,Paid,INV125249,Net 45
ORD00003511,C00195,2023-09-02,HF-FF-SHOESTRING-2.5KG,2498.46,158.4,395756.06,2023-09-15,Pending,INV426291,Net 45
ORD00003512,C00195,2023-09-22,HF-FF-SHOESTRING-2.5KG,1358.62,172.01,233696.23,2023-10-03,Paid,INV991382,Net 45
ORD00003513,C00195,2023-03-27,HF-HASH-BROWN-1KG,2022.8,161.26,326196.73,2023-04-08,Paid,INV386902,Net 45
ORD00003514,C00195,2022-07-08,HF-FF-SHOESTRING-2.5KG,1837.44,158.89,291950.84,2022-07-14,Paid,INV893198,Net 45
ORD00003515,C00195,2024-06-18,HF-POTATO-SMILES-500G,1748.05,164.88,288218.48,2024-06-29,Paid,INV522393,Net 45
ORD00003516,C00195,2022-06-16,HF-PATTY-BURGER-1KG,971.84,138.45,134551.25,2022-07-01,Paid,INV719265,Net 45
ORD00003517,C00195,2024-07-15,HF-HASH-BROWN-1KG,3053.78,157.99,482466.7,2024-07-19,Pending,INV177449,Net 45
ORD00003518,C00195,2024-04-29,HF-FF-CRINKLE-2.5KG,1121.76,139.17,156115.34,2024-05-05,Paid,INV832180,Net 45
ORD00003519,C00195,2022-05-25,HF-PATTY-CUTLET-1KG,958.05,170.06,162925.98,2022-06-02,Delayed,INV476466,Net 45
ORD00003520,C00195,2023-04-29,HF-ALOO-TIKKI-1KG,4926.47,137.03,675074.18,2023-05-02,Pending,INV502008,Net 45
ORD00003521,C00195,2022-05-07,HF-PATTY-BURGER-1KG,2674.02,150.39,402145.87,2022-05-10,Paid,INV153177,Net 45
ORD00003522,C00195,2023-07-03,HF-PATTY-BURGER-1KG,1240.03,160.06,198479.2,2023-07-08,Paid,INV210821,Net 45
ORD00003523,C00195,2022-11-11,HF-FF-SHOESTRING-2.5KG,2825.52,150.83,426173.18,2022-11-14,Pending,INV997872,Net 45
ORD00003524,C00195,2024-08-31,HF-POTATO-CHEESE-BALLS-500G,763.62,124.8,95299.78,2024-09-13,Paid,INV434468,Net 45
ORD00003525,C00195,2022-03-13,HF-PATTY-BURGER-1KG,4839.31,176.38,853557.5,2022-03-19,Delayed,INV441156,Net 45
ORD00003526,C00195,2023-02-05,HF-PATTY-CUTLET-1KG,582.03,152.43,88718.83,2023-02-14,Paid,INV185840,Net 45
ORD00003527,C00195,2024-04-24,HF-PATTY-CUTLET-1KG,791.82,167.59,132701.11,2024-05-03,Paid,INV253665,Net 45
ORD00003528,C00195,2023-11-17,HF-PATTY-CUTLET-1KG,721.65,152.96,110383.58,2023-11-21,Paid,INV957344,Net 45
ORD00003529,C00195,2024-07-01,HF-POTATO-SMILES-500G,3286.72,125.76,413337.91,2024-07-11,Paid,INV512980,Net 45
ORD00003530,C00195,2024-11-09,HF-PATTY-BURGER-1KG,3174.67,176.5,560329.26,2024-11-17,Paid,INV626947,Net 45
ORD00003531,C00195,2023-06-15,HF-POTATO-CHEESE-BALLS-500G,938.04,161.08,151099.48,2023-06-30,Paid,INV849210,Net 45
ORD00003532,C00195,2022-05-11,HF-FF-WEDGES-2.5KG,1720.64,136.42,234729.71,2022-05-18,Paid,INV408725,Net 45
ORD00003533,C00195,2024-05-20,HF-PATTY-CUTLET-1KG,2948.57,175.67,517975.29,2024-06-03,Paid,INV924173,Net 45
ORD00003534,C00195,2022-03-18,HF-POTATO-SMILES-500G,1538.25,179.6,276269.7,2022-03-31,Paid,INV238392,Net 45
ORD00003535,C00196,2022-04-23,HF-PATTY-BURGER-1KG,911.53,176.41,160803.01,2022-05-08,Delayed,INV982276,Net 45
